"","BAM","PA_CF_1","PA_RH","PA_Temp","hour","h2o_rf","cvpreds","h2o_rf_m"
"999",28,29.23966667,58.03333333,82.33333333,"18",25.9127105617523,24.0318829679489,25.0145803141594
"1000",21.6,22.77016667,56.4,81.13333333,"19",20.6172099471092,19.9263078784943,20.122649204731
"1001",14.8,17.6505,56.3,80.9,"20",15.8557874655724,16.2099803209305,15.9485465407372
"1002",20.4,20.7885,58.13333333,80,"21",18.3670380449295,18.0706008863449,18.7971318888664
"1003",24.7,22.18816667,59.5,79.63333333,"22",19.6200151801109,19.0467677235603,19.6048904871941
"1004",22.9,27.05183334,61.23333333,79,"23",19.6257641530037,20.5047074532509,20.851324763298
"1005",18.2,24.94564943,62.26666667,78.5,"0",17.713050198555,17.5616913747787,17.5176128792763
"1006",15.5,23.76466667,64.33333333,77.46666667,"1",14.5025691533089,14.8688797855377,14.7391996145248
"1007",14.3,22.84100575,66.34482759,76.5862069,"2",15.0365231561661,14.644421350956,14.6435299110413
"1008",17.4,20.20233334,67.76666667,76,"3",14.7404390001297,13.9882868146896,14.4706351518631
"1009",20.7,31.379,67.3,75.96666667,"4",18.2976714873314,16.7199139428139,17.700204808712
"1010",18.8,26.54733333,67.96666667,76,"5",16.5142486810684,16.9186886191368,17.2979989886284
"1011",25.8,36.598,67.23333333,76,"6",21.5138598442078,20.2513407301903,22.7152284479141
"1012",26.7,45.27783333,64.6,77.4,"7",24.7480050516129,24.2579217529297,24.6841836261749
"1013",24,27.01383333,56.2,81.5,"8",16.2528387212753,14.9917983067036,16.3750626718998
"1014",19.2,24.28283334,51.3,84.63333333,"9",16.7749145364761,16.1863086366653,16.1924178218842
"1015",19.6,21.76142857,47.67857143,86.64285714,"10",15.8992978191376,15.4887029027939,15.7413654017448
"1016",15.4,19.85183334,48.86666667,85.33333333,"11",16.6836230444908,15.5624558258057,15.5515573310852
"1017",14.8,17.82066667,40.73333333,91.03333333,"12",15.031513543129,15.0338445115089,14.9710649847984
"1018",16,20.07233334,36.46666667,93.5,"13",15.6175400137901,15.8187067890167,16.039634809494
"1019",15.5,19.88316667,33.96666667,94.43333333,"14",15.2834087371826,15.9499688458443,15.4963026571274
"1020",18.4,16.19033334,31.86666667,96.4,"15",16.3706303358078,16.3626092028618,16.7142116904259
"1021",17.8,18.12716667,31.66666667,96.86666667,"16",17.3134536504745,17.7927750873566,18.1264364933968
"1022",27.1,21.145,37.4,92.73333333,"17",21.7666170191765,21.1797783112526,22.2038637399673
"1023",22.3,28.01433333,47.43333333,86.26666667,"18",23.4764525794983,23.6641785621643,23.5005075550079
"1024",14.8,12.31383333,62.2,79.83333333,"19",12.8863392293453,12.2169654071331,12.8352715659142
"1025",28.4,35.10247127,65.76666667,79.23333333,"20",25.816005449295,25.5410009121895,26.0418661475182
"1026",24.4,33.1820914,67,79.13333333,"21",23.5454424953461,21.482192761898,22.2492902112007
"1027",18.4,32.37375287,69.36666667,78.33333333,"22",22.4154014849663,21.4077200889587,21.2645515108109
"1028",19.6,26.99323563,69.51724138,77.72413793,"23",17.8602141356468,18.6941834235191,19.1216846585274
"1029",17.9,26.279,69.9,76.56666667,"0",17.1441266870499,16.9487027907372,17.1336507368088
"1030",13.1,23.03716667,69.6,75.46666667,"1",14.2505193328857,14.763479373455,14.5474361085892
"1031",16.9,21.0505,69.96666667,75,"2",16.273435049057,15.9191562914848,15.6044928050041
"1032",16.1,18.9475,70.5,74.33333333,"3",13.8201432108879,13.8359029436111,14.3188920688629
"1033",18.4,21.91516667,70.63333333,74.16666667,"4",16.7402431416512,16.0313471841812,16.2125341844559
"1034",16.6,24.212,70.16666667,74.66666667,"5",16.9876331138611,16.9647790908813,17.0628388333321
"1035",28.6,38.91866667,69.1,75.23333333,"6",21.5121978998184,21.1635732841492,23.6693030452728
"1036",24.9,36.94383334,67.76666667,75.93333333,"7",21.7786726570129,21.6312198972702,22.2787496137619
"1037",17.3,24.55633334,61.53333333,79.2,"8",15.264398162365,16.6657483673096,15.3605987787247
"1038",20.8,17.96466667,54.83333333,82.06666667,"9",13.8047072339058,14.2241406917572,14.2622253108025
"1039",12.5,12.87116667,50.43333333,84.36666667,"10",11.3085633051395,11.2271720421314,11.7121175527573
"1040",17.5,13.4645,44.4,87.43333333,"11",13.1471306157112,12.5895806121826,13.2755520153046
"1041",12.1,10.39366667,41.66666667,88.9,"12",9.57349519789219,10.9601621007919,10.7872838687897
"1042",10.5,8.670833333,38.46666667,91,"13",8.94453820586205,9.15254888653755,9.45645008563995
"1043",12.2,9.550333334,35.3,92.5,"14",11.4380812311172,11.2133758723736,11.7174416100979
"1044",6.5,28.99966667,65.66666667,77.06666667,"8",13.8478938269615,16.9595026421547,13.8461457550526
"1045",12.1,22.13066667,58.9,80.1,"9",14.9992344212532,14.8340901362896,14.785330568552
"1046",8.8,15.90016667,55.46666667,81.6,"10",12.8628328573704,13.9837638735771,12.801438574791
"1047",6.7,14.8015,53,83.03333333,"11",12.3106769740582,14.291205316782,13.2744392561913
"1048",12.6,17.32533333,47.7,86.56666667,"12",15.4830352973938,14.862280921936,14.8802937555313
"1049",14.1,14.24616667,45.46666667,87.46666667,"13",14.0766926121712,14.9333247089386,14.6002914428711
"1050",12.2,17.98616667,56.9,83.8,"14",15.0542406916618,15.2565864062309,15.3977106964588
"1051",14.8,9.0585,57.66666667,82.63333333,"15",11.4499871623516,9.80809734582901,11.6395173740387
"1052",5.1,11.103,65.06666667,79.36666667,"16",8.78599206805229,10.7380728340149,9.05985440254211
"1053",9.2,9.6155,61.23333333,79.56666667,"17",11.0894522702694,11.0718835580349,10.6165666759014
"1054",9.3,8.6865,60.8,78,"18",8.9764081966877,9.99227551698685,9.94177695155144
"1055",12.2,9.655166667,62.5,77.13333333,"19",9.15462236940861,9.08555924713612,11.0020486938953
"1056",11,9.491,64.4,76.33333333,"20",8.93981329619884,7.77792172253132,9.30422866940498
"1057",8.2,9.264310345,65.75862069,76,"21",7.83025629986078,7.3053398680687,7.6429501003027
"1058",10.9,10.7025,66.16666667,76,"22",10.7160134899616,10.14096367836,10.2761088764668
"1059",7.6,10.22933334,66.13333333,76.03333333,"23",7.85948629617691,9.01951782107353,8.71563428997993
"1060",10,10.2375,66.93333333,75.5,"0",8.49911437928677,8.72613911747932,9.18269262075424
"1061",6.5,8.800833333,69.13333333,75,"1",7.30096337914467,8.32985805153847,7.840534055233
"1062",7.2,10.03633333,71.23333333,74.5,"2",8.31630706906319,8.13280353307724,8.1424586224556
"1063",11,12.6455,70.73333333,74.2,"3",10.0818236577511,10.2952586460114,10.4144266021252
"1064",12,16.87416667,71.33333333,74.03333333,"4",12.0987561392784,12.5148062729836,12.2959311938286
"1065",11.2,18.0215,70.23333333,74.33333333,"5",12.7311939454079,12.9979611778259,13.0838577270508
"1066",19.2,27.6205,69.16666667,74.9,"6",17.3501616883278,17.5573838710785,17.8813185548782
"1067",21.7,44.81333334,67.56666667,75.9,"7",25.4702133798599,24.8620331716537,24.1728740978241
"1068",18.2,35.21416667,66.13333333,76.7,"8",18.4253596544266,18.2684529709816,17.9854144096374
"1069",12.6,17.57633333,59.5,79.93333333,"9",13.2177030229568,13.4424407577515,13.6055702590942
"1070",15.2,14.39033333,55.06666667,81.93333333,"10",12.5850712621212,11.9686616671085,12.6941275978088
"1071",14.6,15.74383334,54.23333333,82.7,"11",12.9182469308376,13.674528002739,13.9909692645073
"1072",11.2,18.33666667,50.4,85.63333333,"12",15.2135766220093,14.5840443468094,14.5490533995628
"1073",26,14.33966667,54.66666667,83.83333333,"13",14.5066527557373,13.4420870780945,15.1472727894783
"1074",9.9,15.319,64.2,79.56666667,"14",11.2022455835342,11.4541422212124,10.9172153437138
"1075",10.1,13.92433334,58.4,81.93333333,"15",11.8705311048031,14.1708586025238,12.7545963728428
"1076",10.5,11.541,63.53333333,79.96666667,"16",10.7882996964455,12.1783618295193,10.3425153172016
"1077",13.4,12.95133334,63.8,78.9,"17",11.9543834531307,11.9602284765244,12.4473512601852
"1078",15.7,14.025,60.7,78,"18",13.6997240650654,13.5998093044758,13.8941526603699
"1079",18.7,17.69566667,61.8,77.3,"19",15.8219420170784,14.6165520739555,15.4827841329575
"1080",20.8,21.7935,63.6,77,"20",19.3961755514145,18.7534790658951,19.1826937937737
"1081",17.4,21.2535,64.66666667,76.5,"21",17.5079625320435,17.993952486515,17.7791393256187
"1082",16.1,16.48283333,66.43333333,76,"22",14.0995432770252,13.5684444653988,14.1372098922729
"1083",16.5,21.33316667,65.46666667,76,"23",15.802611079216,16.2402224349976,16.5984151315689
"1084",14.2,16.279,64.66666667,75.46666667,"0",13.1760163855553,13.6122955417633,13.3364482450485
"1085",10.5,15.70017242,65.96551724,75,"1",11.2359150445461,12.7209896671772,12.1083475494385
"1086",13.9,16.64183334,67.1,74.83333333,"2",12.8434170246124,12.5810162055492,12.6750857996941
"1087",12.1,18.83666667,68.76666667,74.13333333,"3",13.8314322376251,14.2488466501236,14.013799905777
"1088",15,19.10433334,71,74,"4",12.9848537373543,14.0391319465637,14.094748339653
"1089",19.9,23.3915,72.53333333,74,"5",16.8554998135567,15.3397866296768,16.4236507773399
"1090",16.4,31.6285,71.83333333,74.43333333,"6",19.9242676186562,20.6514155387878,19.7605461835861
"1091",26,41.1005,68.86666667,76.06666667,"7",23.8689226675034,23.3577549314499,23.9937719249725
"1092",18.8,37.512,66,77.56666667,"8",19.034667096138,19.3171674489975,18.9976855111122
"1093",21.6,26.0775,63.76666667,78.4,"9",16.0494074583054,15.1479366755486,15.7328930187225
"1094",17,22.61483334,61.16666667,79.86666667,"10",15.1268822479248,14.6744107341766,15.0655968427658
"1095",21.4,23.99183333,57.36666667,83.23333333,"11",19.472951362133,18.0272318267822,17.90493080616
"1096",25.8,27.58,56.93333333,82.8,"12",20.9517827010155,18.2822074961662,19.9680743384361
"1097",16,27.05383334,62.83333333,81.4,"13",17.4514108228683,17.9368549275398,17.7908218050003
"1098",17.4,11.838,50.36666667,85.8,"14",12.4618783247471,12.2768016529083,12.8418198657036
"1099",11.1,11.0115,56.8,81.53333333,"15",12.0457832217216,13.2904024958611,11.9780906176567
"1100",11.3,16.49816667,66.93333333,79.26666667,"16",12.963329859972,12.202864048481,11.6863289237022
"1101",16.3,16.6615,64.63333333,78.43333333,"17",16.512991964817,15.0332421541214,15.2738321256638
"1102",15.7,18.34,66.96666667,76.96666667,"18",12.582932921648,12.7418442964554,13.5385168731213
"1103",17.5,23.73633334,69.3,75.8,"19",17.2078909683228,16.3030219507217,16.6969325590134
"1104",17.4,22.969,70.46666667,75.83333333,"20",17.728567032814,17.6660354232788,17.6479007792473
"1105",14.8,17.5475,69.06666667,75.53333333,"21",14.6422991633415,14.5848411035538,14.736330807209
"1106",15.9,20.1855,69.16666667,75.16666667,"22",15.8594196093082,15.9382054495811,16.3234366631508
"1107",12.1,19.03483334,69.7,75,"23",14.3403657579422,14.9264268064499,14.2849016475677
"1108",14.1,17.39,70.86666667,74.46666667,"0",12.7510363936424,12.3476716923714,12.7862054681778
"1109",10.1,16.3725,70.96666667,74.7,"1",11.4233640050888,12.1424542236328,11.8400211775303
"1110",10.9,17.59466667,71.66666667,74.8,"2",12.4523919963837,12.1906859469414,12.2009005880356
"1111",12.1,16.19633333,71.83333333,74,"3",12.2682826709747,12.332670071125,12.22519292593
"1112",13.6,15.57933334,71.73333333,74.2,"4",12.1337063264847,11.8764134192467,12.3456285619736
"1113",7.1,18.07783334,71.96666667,74.1,"5",12.1238736927509,13.2653401744366,12.5773676085472
"1114",16.9,29.57,73.63333333,74,"6",20.0047466874123,20.7744610524178,19.6007722830772
"1115",22.5,32.43333334,72,74.93333333,"7",20.1435024428368,19.6838616299629,20.2940913629532
"1116",12.6,33.84183334,70.96666667,75.53333333,"8",18.5443899130821,18.861264796257,17.2654159450531
"1117",21.3,36.779,66.46666667,77.36666667,"9",20.6744870448112,20.3423684573174,21.1071692991257
"1118",15.6,19.714,60.03333333,80.53333333,"10",14.5883255112171,14.0594967806339,14.1378707051277
"1119",11.5,15.30383334,54.6,83.13333333,"11",12.3582082688808,13.4544153511524,13.0534671878815
"1120",9.7,15.3545,49.7,85.33333333,"12",12.4487938737869,13.3698553705215,12.8216553592682
"1121",13.8,13.28466667,45.83333333,87.1,"13",12.5291812133789,12.6410491323471,12.7624831223488
"1122",16.3,12.8475,44.06666667,88,"14",13.171200492382,12.9464088892937,13.1617728972435
"1123",20.4,12.39633334,54.1,83.6,"15",13.4073998999596,13.4931627905369,15.063422498703
"1124",9,17.98883334,58.33333333,81.8,"16",14.5288436889648,16.5121033787727,14.6637764787674
"1125",18.6,15.719,54.26666667,82.63333333,"17",15.7533829975128,15.3577244281769,16.8749064207077
"1126",15.3,16.055,62.23333333,78.23333333,"18",13.4533226275444,13.2315934407711,13.8399423098564
"1127",19.9,21.92033334,64.63333333,77.66666667,"19",19.5641778326035,19.3629669141769,19.4822027301788
"1128",25.2,28.625,67.7,76.86666667,"20",21.7628143167496,19.5593957471848,21.2709419345856
"1129",15.3,20.96694828,69.33333333,76.3,"21",17.169128112793,16.9096983623505,16.6176132130623
"1130",19.2,20.72033333,68.13333333,75.8,"22",17.9312613272667,17.6244591546059,17.8262152671814
"1131",16.5,18.137,68.36666667,75,"23",14.363292927742,13.1031176543236,14.0751357841492
"1132",14.2,16.52833333,69.06666667,74.76666667,"0",12.7674883413315,12.1999406754971,13.0984394478798
"1133",12.8,16.90966667,70.23333333,74,"1",12.2774694025517,11.9265560829639,12.2605085027218
"1134",11.7,14.93766667,70.86666667,74.06666667,"2",12.1417509865761,11.8691345202923,11.7514824938774
"1135",11.1,14.64633334,71.36666667,74.03333333,"3",12.1940981507301,11.7973014712334,12.0015168642998
"1136",11,17.4085,72.06666667,73.96666667,"4",12.1329981517792,12.753740632534,12.2295302581787
"1137",10.9,20.46766667,71.76666667,74.36666667,"5",13.86371555686,15.3321619772911,13.8038112902641
"1138",18.5,28.34316667,71.46666667,74.5,"6",17.8161075520515,17.7762538480759,18.0514065027237
"1139",22.9,38.45216667,68.76666667,75.73333333,"7",21.5318191862106,22.3603399658203,22.3068847370148
"1140",20.4,22.4825,62.9,78.4,"8",15.0140754461288,14.0494908642769,14.6852299404144
"1141",17.3,18.70066667,59.3,80.33333333,"9",13.2648908519745,13.6593153715134,13.9562005758286
"1142",17.5,17.20366667,55.1,82.56666667,"10",14.82159740448,13.8704135608673,14.4887615323067
"1143",16.4,14.6665,53.23333333,83.46666667,"11",12.6486628556252,12.7252291309834,13.5367411983013
"1144",16.1,17.11183333,50.3,85.23333333,"12",15.6773347187042,15.0802796435356,14.873424217701
"1145",11.6,13.7975,47.06666667,86.96666667,"13",12.5283233428001,13.0734979510307,12.8607454180717
"1146",12.3,10.236,44.43333333,88.43333333,"14",10.5833275514841,11.0506122779846,11.4463062119484
"1147",15.5,13.53883333,46.86666667,87.03333333,"15",14.7933202505112,14.4848760890961,15.038154592514
"1148",3,13.75033333,65.56666667,80.46666667,"16",10.3891649973392,11.5224120366573,8.82678455710411
"1149",14,18.53916667,67.43333333,79.16666667,"17",16.0231742286682,14.7895739793777,13.9651655268669
"1150",16.3,22.4955,67.06666667,78,"18",16.5914394211769,16.4905928385258,16.4741518425941
"1151",27.9,27.80583334,64.23333333,78.03333333,"19",24.0057264018059,21.7450344324112,22.7718948554993
"1152",24.6,30.3925,65.03333333,77.9,"20",23.2263610029221,21.6561010980606,22.2632803106308
"1153",21.1,24.23916667,65.83333333,77,"21",17.4256797885895,16.2532691216469,17.5465250015259
"1154",19.9,20.85316667,67.26666667,76.33333333,"22",18.5595126914978,17.3837583494186,18.0080852460861
"1155",17.8,20.81848851,68.46666667,75.8,"23",16.0319827604294,15.6375754737854,15.9259102964401
"1156",12.9,14.37083334,70.66666667,75,"0",10.1528356790543,9.82935927391052,11.0347087776661
"1157",5.9,16.03766667,71.36666667,74.46666667,"1",10.4071278369427,11.9913148665428,10.727909386158
"1158",7.7,13.75,72.93333333,74,"2",11.2319528913498,11.3185563242435,10.2555860614777
"1159",11.8,15.8775,72.53333333,74,"3",12.0173625564575,11.9539284610748,12.0049992108345
"1160",11.4,17.00583334,72.06666667,74,"4",12.1693674206734,12.4761209058762,12.2504796457291
"1161",14.7,18.81016667,72.43333333,74,"5",12.5710313820839,13.0361166751385,13.4579437088966
"1162",16,26.61133334,73.13333333,73.73333333,"6",16.84452906847,17.5515180563927,17.2915779876709
"1163",16.1,34.77216667,70.7,74.83333333,"7",19.57491533041,21.0576634860039,20.180133626461
"1164",19.2,25.92166667,65.93333333,77.03333333,"8",15.1040370488167,14.5104089820385,15.5045104074478
"1165",12.6,17.63166667,59.6,79.53333333,"9",13.2504790592194,13.5083874034882,13.5156801819801
"1166",15.3,17.7915,55.13333333,82,"10",14.7769812822342,14.5045725107193,14.4832505655289
"1167",15.6,17.20266667,50.43333333,85.1,"11",15.3415502762794,14.7667654204369,15.2242197585106
"1168",14.4,14.30433334,43.93333333,88.56666667,"12",13.0712785768509,13.4621908903122,13.1723726224899
"1169",12.8,14.53133334,42.43333333,89,"13",14.092310218811,14.6195535135269,14.8199131846428
"1170",15.9,11.33016667,41.5,88.96666667,"14",12.8979632341862,12.2877697563171,13.4729855203629
"1171",11.7,11.456,43.6,87.96666667,"15",14.3427036118507,15.0270329475403,14.5434969305992
"1172",16.2,13.41433333,46.3,85.9,"16",14.6282651424408,14.5625912261009,15.0558663392067
"1173",20.1,16.48083334,50.36666667,83.6,"17",18.7961999630928,18.0541874504089,18.1932308387756
"1174",16.3,19.429,56,80.83333333,"18",14.6963424682617,16.1682490754127,16.6133065104485
"1175",19.2,20.80883334,58.16666667,79.36666667,"19",19.0496821188927,18.763367266655,19.1024691963196
"1176",16,18.891,60.6,78.13333333,"20",16.2325196003914,16.1795439338684,16.1677676749229
"1177",15.5,15.5115,62.3,77.8,"21",12.6971177327633,11.5115979468822,12.5472836410999
"1178",12.7,15.986,63.9,77,"22",12.8105908298492,12.8581707346439,12.5546950721741
"1179",11.5,14.88433333,64.33333333,76.8,"23",11.7234258937836,11.1515557444096,11.2606277418137
"1180",11.8,12.12433334,64.93333333,76,"0",10.6590496253967,9.65458797454834,10.07942694664
"1181",11.7,10.56633333,65.6,76,"1",9.14481625080109,8.76481526374817,9.67905705928803
"1182",8.6,12.69483333,67.93333333,75.96666667,"2",8.29554413318634,10.0567227160931,9.48986588716507
"1183",15.1,15.43816667,69.43333333,75.33333333,"3",12.6132907927036,12.8679774439335,12.7599383711815
"1184",7.5,12.551,68.9,75,"4",9.86359398961067,10.4224152851105,10.2582414543629
"1185",10.2,10.27266667,68.63333333,74.96666667,"5",10.0861429870129,9.74460290789604,9.93604871869087
