"","BAM","PA_CF_ATM","PA_RH","PA_Temp","hour","h2o_rf","cvpreds","h2o_rf_m"
"1987",18.4,33.782,61.63333333,80.8,"0",19.6565572667122,18.8548313069344,19.3948486256599
"1988",15.6,29.766,62.8,80.6,"1",17.2830070900917,18.0557142233849,18.1073551225662
"1989",16.1,31.19883333,63.56666667,80.1,"2",17.4724351167679,17.3231806230545,16.9454938292503
"1990",10.4,29.66183334,63.9,80,"3",15.4968737006187,17.0150437521934,15.9569380426407
"1991",12.7,24.58,62.96666667,80,"4",14.9915363121033,14.8517681980133,14.5765439522266
"1992",13.1,24.12083334,63.6,79.4,"5",15.68989174366,15.7403387641907,16.0340730023384
"1993",14.8,30.82566667,64.66666667,79.03333333,"6",21.3176585674286,20.4019445371628,19.4200490403175
"1994",15.4,30.53383333,60.86666667,80.73333333,"7",19.7447716426849,19.2255086565018,18.9162333393097
"1995",10.7,25.80283334,49.26666667,85.86666667,"8",15.9965512144566,16.4326337885857,15.8297198700905
"1996",12.1,21.747,41.66666667,90.4,"9",13.2566131663322,12.270582164526,11.2372470450401
"1997",9,16.21566667,35.3,94.7,"10",12.2753376305103,13.3659445476532,12.4533855128288
"1998",5.1,11.1265,30.8,99.46666667,"11",8.16627637505531,10.870926207304,8.80347270429134
"1999",7.8,9.041666667,28.46666667,101.3333333,"12",6.84929416000843,6.86787405848503,6.53621607720852
"2000",8.5,6.521166667,27.4,101.8,"13",7.97535856172442,6.99754170119762,7.14297582447529
"2001",9.4,4.7105,26.73333333,102.4,"14",6.8618298599124,5.2428766660206,5.8527690333873
"2002",3.2,7.578166667,33.26666667,96.26666667,"15",7.81786570563912,8.81463874816895,6.67227178066969
"2003",9.9,10.02383333,38.9,91.53333333,"16",9.86794901251793,12.4525785380602,11.1184013617039
"2004",12.3,10.95916667,42.16666667,89.56666667,"17",13.731426486969,13.7466589295864,13.3266283667088
"2005",16.9,21.5865,46.26666667,87.53333333,"18",23.4665339374542,21.280843334198,20.9669830560684
"2006",35.7,42.06633334,53.3,84.83333333,"21",32.6878380870819,32.4947194957733,32.5069462823868
"2007",28,19.40116667,61.26666667,81.23333333,"22",14.7633310198784,15.1724883890152,17.4044403076172
"2008",5.1,12.77633334,69,75.76666667,"23",6.94074894070625,9.33887074828148,7.92988985300064
"2009",7.1,13.74866667,68.53333333,77.73333333,"0",9.27220571517944,9.883526045084,9.05855855822563
"2010",10.2,23.51516667,69.23333333,78.86666667,"1",13.2555284142494,14.4398993587494,13.6211006450653
"2011",13.2,28.94983334,67.96666667,79.06666667,"2",17.0685793972015,18.2486786913872,17.1377366614342
"2012",18.8,28.06433334,66.53333333,79.16666667,"3",17.3083416318893,17.9923932337761,18.1468055224419
"2013",16.1,26.57466667,65.43333333,79.56666667,"4",14.7941741800308,15.0385968184471,14.2461244285107
"2014",24,30.89916667,66.26666667,78.93333333,"5",19.8886895155907,19.1816434168816,19.5846143007278
"2015",27.7,32.55716667,66.6,78.7,"6",22.2064914178848,19.830604968071,21.7066382265091
"2016",16.6,35.682,63.26666667,80.8,"7",20.6738849544525,21.2082167959213,20.2278487229347
"2017",15.9,34.881,51.5,86.7,"8",21.9156788945198,21.4667431783676,19.9339658141136
"2018",12.5,32.52883334,42.83333333,92.06666667,"9",17.9223380732536,20.3408172607422,17.4693479752541
"2019",11.1,22.32366667,34.03333333,98.03333333,"10",13.9976684975624,13.8097013258934,13.5154706573486
"2020",13.5,16.0265,29.5,101.2333333,"11",13.3086993694305,12.8038967084885,13.4658540487289
"2021",7.1,12.87083333,26.63333333,103.1666667,"12",11.0050567960739,11.9729732704163,10.7671909916401
"2022",7.2,9.869000002,25.96666667,103.6333333,"13",7.79479311108589,8.61378526091576,8.08798320055008
"2023",2.1,5.270333334,23.3,105.7333333,"14",6.89869185373187,7.08302618384361,5.90856122232974
"2024",6.5,5.059,24.76666667,104.3333333,"15",8.0317084929347,6.68486459225416,6.40492375850677
"2025",5.6,5.691166667,28.7,99.6,"16",8.21179395794868,7.66851269245148,6.73941469073296
"2026",13.8,16.29683333,40.8,90.06666667,"18",17.6914883041382,18.5661179494858,17.5412901353836
"2027",21.9,25.67466667,45.5,87.83333333,"19",22.8483512735367,22.6447379779816,22.1959462928772
"2028",19.9,28.68483334,47.26666667,86.36666667,"20",22.2673272514343,23.0722718191147,22.6505624103546
"2029",20.4,31.63683334,52.33333333,84.4,"22",22.3961591792107,22.1338099741936,21.885112247467
"2030",23.6,31.2645,57.3,82.6,"23",21.9453857755661,20.5901469397545,20.9773377680778
"2031",24.6,38.17966667,61.76666667,81.53333333,"0",27.2046319198608,26.0165666484833,26.9475286531448
"2032",12.6,24.74066667,66.13333333,79.56666667,"1",13.7427856421471,14.5837076735497,13.9468388450146
"2033",13.6,26.73516667,66.73333333,79,"2",15.0909566473961,15.7164735341072,15.3100151824951
"2034",12.8,26.469,65.23333333,79.03333333,"3",13.9419715690613,14.4232484459877,14.1188616681099
"2035",12.3,21.56116667,63.7,79.23333333,"4",14.94756295681,14.9894456291199,14.7516604018211
"2036",8.9,19.57981035,63.24137931,79.03448276,"5",14.2008026099205,14.140579097271,13.5231117153168
"2037",14.2,25.64,62.53571429,78.96428571,"6",16.4516353106499,18.2945198917389,17.4873610472679
"2038",15.2,29.221,60.8,80.6,"7",20.199251806736,19.7370305681229,19.0875623178482
"2039",18.5,32.76416667,53.96666667,84,"8",18.2909891557693,17.4448230457306,18.0119839382172
"2040",23.1,33.852,49.46666667,86.4,"9",19.739557967186,18.4079407501221,19.5300245523453
"2041",2.4,29.191,36.3,96.5,"11",16.1481575965881,20.5583413672447,16.4052624821663
"2042",12.5,20.16083334,30.66666667,100.5,"12",13.9415961372852,14.0064425551891,13.868303258419
"2043",11.4,18.06733333,29.5,101.8333333,"13",14.1077445137501,15.412520673275,14.5148926496506
"2044",14.1,18.34283334,28.96666667,102.7333333,"14",13.9473506867886,14.483876144886,14.5158077645302
"2045",10.2,16.4615,31.43333333,99.06666667,"15",15.231412563324,17.3036111879349,15.6644804883003
"2046",15.6,14.00116667,30.53333333,97.06666667,"16",14.2966193270683,14.4329785227776,14.8712302827835
"2047",12.4,14.587,36.56666667,90.93333333,"17",15.6650731992722,16.9449520373344,16.0452886557579
"2048",17.6,24.73333334,43.76666667,87.46666667,"18",23.1215069961548,22.0133729362488,21.723169131279
"2049",20.2,32.12762069,53.51724138,84.27586207,"19",26.9286924982071,26.7658214187622,24.5386122894287
"2050",13.6,25.556,55.6,83.53333333,"20",21.5337871527672,22.5435375070572,20.9747009468079
"2051",10.9,23.52316667,59.66666667,81.6,"21",17.704666519165,20.10728764534,18.5788632440567
"2052",13.1,22.063,61.26666667,80.76666667,"22",18.3611399459839,19.6477848172188,19.1531076788902
"2053",11.4,22.97933334,61.8,80.73333333,"23",16.8034464502335,18.0475664138794,17.1596204662323
"2054",12.8,30.088,62.3,80.76666667,"0",18.629522690773,19.1551034116745,18.4443829584122
"2055",15.4,28.75583333,63.3,80.06666667,"1",17.2678529429436,18.0941817593575,17.7179625201225
"2056",11.8,26.572,62.26666667,80.5,"2",13.6896458268166,15.7174492692947,14.1162831354141
"2057",12.4,26.14466667,62.53333333,80.1,"3",13.7416333770752,14.1647387182713,14.096750292778
"2058",14.1,28.28416667,63.46666667,79.9,"4",15.2537840902805,14.6534554982185,15.2028261518478
"2059",12.9,28.00466667,64.9,79.06666667,"5",15.3521715855598,16.9840442800522,16.1001356959343
"2060",17.3,36.67783334,64.9,78.96666667,"6",21.1509108781815,22.4763559341431,20.7673885726929
"2061",22.3,39.61933334,62.66666667,80.16666667,"7",24.2758877706528,25.4084626483917,24.4398785972595
"2062",18.1,34.19316667,60.3,81.6,"8",21.0738954567909,20.9828220844269,20.3180855822563
"2063",8.5,28.27333334,55,84.66666667,"9",15.2615142607689,17.9629978036881,16.0746459174156
"2064",5,18.57166667,46.6,88.06666667,"10",13.172979837656,14.3183599448204,13.3675857210159
"2065",3.8,9.3065,40.4,91.26666667,"11",6.60665605068207,8.26002948224544,6.42357434630394
"2066",6.2,6.8965,37.66666667,93.8,"12",7.31187132224441,7.87320058196783,6.68195887297392
"2067",6.7,6.187666667,34.06666667,96.73333333,"13",7.66059758886695,7.86348999977112,7.11236807882786
"2068",4.6,5.676833333,33.2,96.9,"15",8.09715133666992,7.38148023188114,6.45988822966814
"2069",6.9,5.112166667,32.83333333,97.2,"16",6.98957222104073,6.90706985473633,6.5489725446701
"2070",10.3,5.924,41.23333333,89.36666667,"17",9.46628164112568,7.72084241457283,9.24557493269443
"2071",15,9.260666667,48.6,84.5,"18",10.1870040428638,9.84989437043667,12.2653257185221
"2072",12.6,13.01966667,54.53333333,82.26666667,"19",12.7263883948326,12.7753415203094,12.4938305151463
"2073",10.8,15.147,56.7,81.53333333,"20",11.9636754131317,12.6563022553921,12.1040204107761
"2074",1.7,8.187333334,57.16666667,80.7,"21",3.86027474603616,7.18060623303056,4.42529479730874
"2075",5.3,8.757333333,58.86666667,79.96666667,"22",8.08582360506058,10.3026120471954,8.54395152181387
"2076",8.5,7.001833334,60,79.73333333,"23",6.7696398550272,6.11954021468759,6.74308616116643
"2077",5.8,8.030333334,60.3,79.93333333,"0",6.16991846330464,7.43250667221844,7.22244243472815
"2078",6.6,10.47483334,61.7,78.96666667,"1",8.65612679600716,10.4859153139591,9.16666198849678
"2079",6,11.56,63,78.23333333,"2",9.62226371049881,10.7858221697807,9.1334355032444
"2080",6.3,15.3395,64.7,77.3,"3",11.7005554401875,12.592810883522,11.815131354332
"2081",7.3,19.19233334,65.76666667,77,"4",12.4304031157494,14.0974445724487,12.8128887951374
"2082",10.5,23.20683333,65.3,77.2,"5",15.1402728915215,15.4763291621208,15.1627343058586
"2083",12.2,27.303,63.9,78.1,"6",20.2210883831978,18.1439879417419,18.2958287668228
"2084",10.9,23.3735,63.06666667,78.56666667,"7",15.2577282071114,15.0085755038261,14.4101022458076
"2085",12.2,19.98583334,60,80.26666667,"8",13.8744780254364,13.5101754069328,13.1531216776371
"2086",2.4,17.28716667,54.9,83.26666667,"9",12.1273634779453,15.1338880205154,13.4751177060604
"2087",8.1,18.19383334,49.4,86.33333333,"10",13.7153861355782,14.4235545682907,13.764397995472
"2088",6.3,21.33616667,48.66666667,86.7,"11",19.5643071532249,17.9399358558655,16.1677136325836
"2089",1.7,10.1845,42.46666667,90.8,"12",6.18783737659454,9.16535449266434,6.97727208554745
"2090",13.7,8.5645,43.43333333,91.6,"13",8.96805907249451,8.83225980877876,9.45775776863098
"2091",-5.9,7.971333334,51.9,88.53333333,"14",3.47420903119259,7.66585161030293,3.55175170456924
"2092",13.3,11.18016667,49.76666667,89.06666667,"15",13.2025343120098,13.755783418417,13.8410965800285
"2093",16.2,23.70633333,55.3,85.5,"16",19.0215563225746,19.025520324707,18.302032520771
"2094",15.1,19.95983334,55.13333333,83.4,"17",18.4835136294365,17.6554212546349,17.4316923189163
"2095",16.5,20.87816667,56.23333333,81.66666667,"18",19.92210542202,19.8674909877777,19.1868988633156
"2096",13.6,16.912,58.96666667,80.33333333,"19",15.7852423906326,16.310576441288,16.0399195075035
"2097",14.8,17.73383334,62.16666667,79,"20",15.7301430392265,15.6278194642067,15.5678674077988
"2098",16.9,23.06983334,63.6,78.63333333,"21",17.2600168251991,18.5865625715256,17.8994227075577
"2099",15.7,20.95933334,63,78.36666667,"22",17.8715688490868,18.8400573277473,18.0940124201775
"2100",11.9,20.564,63.83333333,78.13333333,"23",15.7487150883675,17.3583407092094,15.540072927475
"2101",10,22.89483334,64.56666667,78,"0",16.2471610426903,16.3462624645233,15.6197538971901
"2102",11.9,18.12716667,64.73333333,77.3,"1",13.8355787563324,14.8376770114899,14.1118609452248
"2103",7.5,17.6145,64.86666667,77,"2",12.4447795724869,13.9709973478317,12.6099229717255
"2104",3,17.647,64.8,76.7,"3",12.1836147594452,14.0561309623718,12.5831171882153
"2105",10.3,19.30366667,65,76.76666667,"4",12.5712847852707,13.472344558239,13.402123953104
"2106",12.8,26.184,65.23333333,76.33333333,"5",15.3194681429863,16.3635317420959,15.4322446942329
"2107",17.2,33.23616667,65.5,76.03333333,"6",20.6180339360237,19.8351333117485,18.8931258392334
"2108",20.3,36.65733334,62.86666667,77,"7",22.8184883332253,21.9797234678268,22.0366716146469
"2109",16.4,37.643,58.4,79.33333333,"8",22.681980843544,22.8036568975449,21.856844367981
"2110",15.8,35.4895,53.63333333,82.13333333,"9",21.1140511155128,20.1219576597214,19.5629692721367
"2111",12.5,26.04166667,46.86666667,86.36666667,"10",15.4452384924889,15.7527937269211,15.2821199035645
"2112",11.1,18.4,40.13333333,91.1,"11",14.1115882515907,15.3430287694931,14.6143780255318
"2113",15,26.43483333,39.13333333,91.76666667,"12",17.070181427002,18.5490592694283,17.3287400817871
"2114",14.1,26.08033333,36.93333333,94.16666667,"13",16.0330535149574,17.2164250183105,16.7102232408524
"2115",15,26.313,37.56666667,93.6,"14",18.4712238550186,19.2750225424767,18.3619608640671
"2116",16.3,26.80816667,35.86666667,95.23333333,"15",19.5167409920692,23.4982794117928,21.4091179323196
"2117",22.6,27.67283333,34.43333333,94.6,"16",22.3042697048187,21.6581786155701,22.1143791294098
"2118",25,28.7355,39.56666667,91.23333333,"17",25.0538063192368,25.7589126634598,25.3332104539871
"2119",31,40.629,48.3,85.86666667,"18",30.3004995203018,29.7745299863815,30.7872696113586
"2120",36.8,52.8215,51.1,84.16666667,"19",43.8343508625031,46.9328309345245,44.1061668586731
"2121",27.5,39.081,53.46666667,83.43333333,"20",29.7791769838333,30.3150676870346,29.7457952833176
"2122",26,39.18966667,57.4,82.13333333,"21",29.6524405145645,30.3175755929947,29.4605146312714
"2123",24.3,34.78183334,66.63333333,79.03333333,"22",21.9811081886292,21.9854181289673,22.196401515007
"2124",12.1,30.37633333,70.06666667,77.66666667,"23",17.7091818547249,21.0143885993958,19.1083010601997
"2125",9.9,26.07916667,69.93333333,77.23333333,"0",17.1350984072685,18.6244212961197,17.3133840584755
"2126",11.1,25.55,68.8,78,"1",13.0762271082401,14.3768510079384,13.827528526783
"2127",12.8,23.90283333,67.33333333,78.56666667,"2",15.3195295500755,15.2071690630913,14.764414191246
"2128",20.2,26.26483334,68,77.9,"3",15.1787633228302,14.7351974916458,15.7220266413689
"2129",15.1,25.236,67.93333333,77.66666667,"4",15.8926220273972,16.1374931764603,15.4962281370163
"2130",17.8,24.35533334,67.16666667,77.7,"5",16.1433757138252,16.6202979230881,16.8809303855896
"2131",18.4,32.06566667,67,77.6,"6",20.5390387940407,20.1636931228638,20.1234693741798
"2132",16.6,38.798,64.4,79.66666667,"7",23.7878703594208,25.137965888977,23.6677567434311
"2133",9.3,33.45,54.4,84.26666667,"8",18.2333583021164,19.4601410007477,17.701736125946
"2134",8.9,23.74733333,46.63333333,88.2,"9",15.5733629989624,13.6616994476318,12.1920072078705
"2135",9.1,19.42633334,38.26666667,93.06666667,"10",12.3349832570553,12.4751825225353,12.1036468994617
"2136",8.3,12.28333334,32.23333333,98.13333333,"11",11.4325532317162,12.5096454560757,11.290792529583
"2137",10,11.89216667,32.66666667,97.13333333,"12",11.4036547899246,11.6978198599815,11.1033868384361
"2138",12.5,11.2575,32.16666667,97.6,"13",10.2086298930645,10.0152011561394,10.7610215830803
"2139",11.5,17.17533334,35.43333333,94.66666667,"14",13.9044819378853,14.9692296099663,14.9637671637535
"2140",10.9,12.74333334,32.23333333,97.2,"15",14.3601661109924,14.1028473830223,13.8953396654129
"2141",11.8,14.926,37.26666667,93.53333333,"16",14.933793489933,15.9147259926796,15.2340157485008
"2142",18.6,17.69433334,45.66666667,87.56666667,"17",18.6526404380798,18.8095144510269,18.9142412400246
"2143",22.5,27.29016667,53.23333333,83.86666667,"18",26.5523530054092,25.031623134613,24.3832328224182
"2144",20.9,31.11416667,53.16666667,83.03333333,"19",26.4887759923935,24.8214573097229,24.189871339798
"2145",20.5,33.46216667,56.93333333,82.86666667,"20",25.2877865886688,26.7575198411942,25.9098904657364
"2146",20.2,32.08633334,59.56666667,81,"21",23.9349296331406,24.268091840744,23.1441350603104
"2147",20.1,31.0825,62.7,79.13333333,"22",22.7620588922501,21.9796867632866,21.9994285821915
"2148",12.7,29.27566667,62.93333333,78.86666667,"23",20.8148442721367,20.7953406381607,19.8173009085655
"2149",12.5,28.68033334,63.03333333,78.36666667,"0",17.2414584875107,18.7940225076675,17.4925616431236
"2150",11.3,28.09183334,63,78.33333333,"1",15.3424729549885,17.1515752768517,16.2049252295494
"2151",17,30.26816667,63.66666667,78.13333333,"2",16.8403052377701,16.1975497460365,16.5009010720253
"2152",15,29.59533334,63.53333333,78.43333333,"3",15.534857904911,15.7864957380295,15.9287889504433
"2153",10.6,26.31966667,63.6,78.03333333,"4",14.5367790830135,14.985246758461,14.6197894072533
"2154",12.5,26.78716667,63.26666667,78.6,"5",14.5920380663872,15.4696850538254,15.15234634161
"2155",16.2,31.54466667,63.73333333,78.56666667,"6",20.3147461891174,19.3149518036842,19.0065391635895
"2156",11.8,33.3355,60.8,80.1,"7",20.4342423248291,19.1711516141891,18.9584748148918
"2157",12.7,27.7115,53.06666667,83.73333333,"8",15.8217508232594,16.5584271621704,16.0800281119347
"2158",15.9,29.32133333,49.2,86,"9",15.919919025898,17.87627379179,17.0192114496231
"2159",8.7,15.6355,41.43333333,90.76666667,"10",12.6332296550274,13.255627592802,13.181328356266
"2160",6.8,19.28683334,38.13333333,93.33333333,"11",13.5068418884277,14.7069154953957,13.2926262009144
"2161",11.2,12.22316667,32.5,97.36666667,"12",11.3763536381721,10.9765704262257,11.1148609828949
"2162",9,12.20033334,30.43333333,99.46666667,"13",11.4106687510014,11.2019643390179,11.4748664879799
"2163",12.3,10.51966667,34.06666667,95.4,"14",11.8061018002033,12.6132811164856,12.4556079828739
"2164",1.7,10.06783333,35.26666667,95.1,"15",10.3316967403889,12.7535838007927,10.6953310549259
"2165",15.1,11.329,34.53333333,95.76666667,"16",14.6550479078293,14.4173315620422,14.8936980462074
"2166",10.2,8.919166667,42.23333333,88.96666667,"17",11.7750021827221,12.3072197210789,11.4524102282524
"2167",15.1,10.53133334,62.06666667,80.1,"18",12.5037232017517,11.006388964653,12.0603956770897
"2168",6.9,19.47966667,68.16666667,78.3,"19",14.0148829221725,13.5023192501068,12.0959518051147
"2169",12.2,31.53916667,67.83333333,79,"20",24.2681562685966,24.1990690279007,21.3153851079941
"2170",12.4,19.79383334,67.63333333,78,"21",16.4051286840439,14.4380259084702,13.7763520169258
"2171",9.8,18.816,68.96666667,78,"22",14.2432570242882,14.4656291866302,13.631963262558
"2172",6,14.32033333,67.8,78,"23",11.011865054369,11.0400015699863,9.74013352036476
"2173",6.4,14.199,65.93333333,78.23333333,"0",9.82371667146683,10.5183639407158,9.84917286396027
"2174",7.5,16.70333333,65.16666667,78.43333333,"1",12.9045488011837,14.5779567098618,13.7941831982136
"2175",10.3,18.50383334,64.7,79,"2",14.2820906579494,14.3897965693474,13.881960735321
"2176",9.1,22.4065,64.56666667,78.9,"3",14.1641872024536,14.3702230644226,14.1943887114525
"2177",14.1,21.91,64.16666667,79,"4",14.9635303115845,14.5870901179314,14.764311876297
"2178",12.7,20.7915,64.5,78.6,"5",15.2113787007332,15.615099375248,15.2633447527885
"2179",16,26.42016667,65.86666667,78,"6",16.3831005060673,17.5602176475525,16.6740054059029
