"","BAM","PA_CF_ATM","PA_RH","PA_Temp","hour","RF"
"1421",24.4,21.45316667,42.03333333,89.63333333,"17",23.1405
"1422",34.2,38.77733334,46.66666667,86.8,"18",31.2045
"1423",40.4,44.26916667,51.63333333,85.26666667,"19",34.877
"1424",34,40.082,56.06666667,84,"20",30.6865
"1425",27,36.66166667,56.63333333,84,"21",26.1485
"1426",33.8,39.49866667,61.1,82.4,"22",30.1485
"1427",11.5,24.88316667,71.13333333,78.26666667,"23",15.217
"1428",6.8,14.17933334,72.4,77.83333333,"0",8.32399999999999
"1429",14.1,20.86916667,73.33333333,77.06666667,"1",16.638
"1430",15.8,21.86066667,71.93333333,77,"2",15.827
"1431",19.2,25.44433334,71.9,76.46666667,"3",18.235
"1432",16.9,26.3055,72.1,76,"4",16.7545
"1433",21.1,28.949,71.03333333,76.1,"5",20.944
"1434",29.1,34.32633333,70.43333333,76.13333333,"6",26.094
"1435",18.6,35.10066667,70,76.03333333,"7",22.873
"1436",26.9,37.40866667,67.83333333,77.4,"8",25.072
"1437",22.2,33.7695,60.76666667,81.2,"9",19.475
"1438",16.4,29.36583333,52.96666667,85.16666667,"10",16.8995
"1439",18.4,23.2865,43.4,90.33333333,"11",17.293
"1440",16.9,22.785,39.6,92.33333333,"12",16.354
"1441",18.2,17.92166667,36,94.6,"13",15.5655
"1442",10.9,16.87316667,35.33333333,95.13333333,"14",13.788
"1443",19.1,16.08916667,31.7,97.53333333,"15",17.4045
"1444",19.6,20.041,34.96666667,94.13333333,"16",21.072
"1445",31.3,30.318,39.8,91.4,"17",28.302
"1446",38.2,44.75816667,45.2,87.53333333,"18",36.976
"1447",26.4,33.09633334,51.66666667,84.56666667,"19",26.5535
"1448",23.6,28.81533334,55.96666667,82.5,"20",23.3505
"1449",19.8,27.59533334,58.4,81.03333333,"21",22.757
"1450",21.6,26.76133334,61.7,79.8,"22",21.9085
"1451",15.1,21.58933334,61.36666667,79.63333333,"23",17.4225
"1452",10.7,15.0195,61.7,78.5,"0",10.898
"1453",20.1,17.17483333,63.1,77.73333333,"1",15.3895
"1454",16.8,15.15783334,65.36666667,76.5,"2",13.919
"1455",16.4,17.55483334,67.1,75.93333333,"3",13.9675
"1456",19,22.3035,70.3,75,"4",16.372
"1457",21,25.1725,70.76666667,74.96666667,"5",19.917
"1458",28.8,33.52866667,69.73333333,75.06666667,"6",25.7085
"1459",25,36.28433334,66.66666667,76.46666667,"7",23.581
"1460",20.1,28.69933334,60.56666667,78.96666667,"8",19.9215
"1461",14.7,21.2175,52.33333333,83.23333333,"9",15.869
"1462",14.4,16.387,46.1,86.86666667,"10",14.3865
"1463",19.6,17.05283334,41.13333333,89.36666667,"11",18.085
"1464",12.9,16.44733334,35.43333333,93.2,"12",13.726
"1465",16.4,14.37316667,33.36666667,95.13333333,"13",15.211
"1466",16.2,14.3735,32.96666667,94.96666667,"14",16.457
"1467",21.1,21.88483334,34.1,93,"15",19.7685
"1468",21.6,21.02733334,37.33333333,90.53333333,"16",21.0655
"1469",23.3,22.86816667,38.7,89.76666667,"17",21.967
"1470",31.8,32.98583334,43.36666667,87.36666667,"18",28.2885
"1471",31.2,36.7295,50.26666667,84.53333333,"19",28.7495
"1472",27.8,33.357,54.2,83.1,"20",27.5765
"1473",24.8,30.21533334,57.83333333,81.3,"21",24.234
"1474",22.6,29.7145,58.76666667,81,"22",23.92
"1475",23,27.908,58.5,80.03333333,"23",24.356
"1476",21.7,26.80016667,59.86666667,79.4,"0",16.8845
"1477",22.3,29.07333334,61.9,79,"1",18.597
"1478",19.1,27.09733333,63.26666667,78.3,"2",15.903
"1479",15.4,20.35483334,64.06666667,78,"3",15.6025
"1480",19.2,25.9085,65.8,77.1,"4",15.214
"1481",24.3,30.06066667,65.7,76.96666667,"5",19.9
"1482",32.3,39.382,64.33333333,77.13333333,"6",29.1525
"1483",24,36.95383334,60.76666667,78.8,"7",22.8375
"1484",21.2,31.70033334,53.33333333,82.23333333,"8",21.25
"1485",12.4,22.94966667,44.6,87.03333333,"9",13.0165
"1486",14.6,19.5565,37.46666667,92.06666667,"10",13.321
"1487",22.5,26.9155,34.1,94.96666667,"11",20.91
"1488",21.2,32.838,36.03333333,93.2,"12",21.646
"1489",21,22.6375,32.3,96.63333333,"13",19.6445
"1490",23.7,25.356,32.93333333,95.06666667,"14",20.799
"1491",17.9,18.53319541,30.79310345,97.34482759,"15",16.6215
"1492",18.9,16.70983334,29.8,97.66666667,"16",17.972
"1493",20,16.43383334,30.76666667,96.4,"17",19.2025
"1494",26.4,24.16833334,36.16666667,92.36666667,"18",23.86
"1495",15.4,22.65083333,48.46666667,86.8,"19",20.194
"1496",18.1,31.07,49.4,86.16666667,"20",22.4
"1497",34.5,41.1465,52.9,84.43333333,"21",32.363
"1498",8.1,16.7375,55.13333333,85.86666667,"10",11.025
"1499",2.4,11.96766667,47.5,89.6,"11",7.65399999999999
"1500",11.1,15.89766667,38.13333333,94.03333333,"14",13.7775
"1501",14.7,16.80833333,45.06666667,90.3,"15",17.6035
"1502",8,15.01833334,51.53333333,86.6,"16",11.667
"1503",14.6,13.54066667,50.06666667,86.06666667,"17",14.043
"1504",10.8,15.79916667,56.6,83.66666667,"18",14.9255
"1505",12,20.26616667,59.53333333,82.93333333,"19",14.118
"1506",16.2,24.9835,59.86666667,82.93333333,"20",18.6845
"1507",18,27.5435,57.7,83.06666667,"21",21.2235
"1508",22,29.88783333,58.9,83,"22",22.5325
"1509",20.7,30.68966667,60.66666667,83,"23",21.4625
"1510",17.5,29.57116667,61.83333333,82.13333333,"0",17.49
"1511",18.6,29.197,61.86666667,82,"1",18.0115
"1512",21.6,38.60816667,62.2,82,"2",25.078
"1513",24,35.90983333,62.36666667,80.43333333,"3",22.9705
"1514",7.5,6.023,70.3,76.33333333,"4",6.3055
"1515",8.8,7.813666667,72.2,75.6,"5",7.338
"1516",11.8,22.40766667,73.23333333,75.93333333,"6",13.523
"1517",6.5,23.291,70.46666667,78.06666667,"7",10.8675
"1518",1.8,15.80216667,60.16666667,83.1,"8",7.0515
"1519",11.9,20.45966667,50.1,88.26666667,"9",12.824
"1520",11.7,21.669,43.66666667,92.3,"10",12.2235
"1521",13,18.86583334,40.96666667,93.9,"11",12.0465
"1522",8.1,13.8165,43.43333333,91.46666667,"13",14.5285
"1523",14.1,16.98633334,41.7,92.66666667,"14",16.804
"1524",30.8,28.702,45,89.6,"15",26.6565
"1525",15.8,21.25883333,52.26666667,85.03333333,"16",17.66
"1526",16.5,18.08466667,63.2,81.13333333,"17",15.4065
"1527",19,30.178,67.6,80,"18",28.509
"1528",11.8,24.615,68.83333333,79,"19",20.225
"1529",17.2,25.211,70.46666667,78.06666667,"20",18.1735
"1530",8.5,16.48666667,69.33333333,78.36666667,"21",11.3905
"1531",12.4,14.12583334,70.6,77.73333333,"22",9.701
"1532",9.5,14.96516667,71.16666667,77.66666667,"23",10.108
"1533",19.6,18.81783334,70.96666667,77.56666667,"0",16.6485
"1534",4.3,7.703666667,74.1,74.6,"1",4.62
"1535",2.8,2.0765,74.83333333,73.53333333,"2",3.087
"1536",4.6,2.6475,73.76666667,73.23333333,"3",3.3905
"1537",12,10.6505,73.4,74,"4",9.3225
"1538",8.3,16.53033333,73.13333333,74.5,"5",11.8945
"1539",7,17.4345,72.7,75,"6",11.2185
"1540",9.3,19.76566667,69.3,76.63333333,"7",10.568
"1541",1.5,8.544,60.56666667,81.1,"8",3.9305
"1542",7.7,5.603833334,53.93333333,84.63333333,"9",4.68
"1543",-0.7,5.5275,47.93333333,88.1,"10",3.391
"1544",3.2,6.512833334,40.8,92.1,"11",7.2415
"1545",3.1,10.00033333,36.8,95.03333333,"12",6.1905
"1546",18.1,17.457,33.06666667,97.86666667,"13",16.2975
"1547",21,33.56716667,33.36666667,97.83333333,"14",23.0545
"1548",29.3,38.71716667,29.86666667,100.2333333,"15",28.8275
"1549",21.1,26.92783334,37.76666667,94,"16",20.2765
"1550",27.9,29.29633334,53.13333333,84.63333333,"17",26.688
"1551",24,35.4695,68.23333333,79.73333333,"18",24.9545
"1552",29.1,40.80616667,68.06666667,80.1,"19",29.117
"1553",19,25.84083333,69.2,78.66666667,"20",20.3525
"1554",21.5,30.10316667,69.7,79.43333333,"21",22.7805
"1555",15.7,23.2695,69.63333333,78.2,"22",17.0925
"1556",11.3,17.645,69.3,79,"23",12.997
"1557",27.3,28.929,68.9,79,"0",22.687
"1558",19.3,30.444,71.13333333,78.06666667,"1",18.2355
"1559",20.1,27.2815,70.13333333,77.9,"2",17.81
"1560",19.8,25.189,69.93333333,77.16666667,"3",18.767
"1561",11.5,22.75316667,69.56666667,77.73333333,"4",12.6655
"1562",11.6,19.14283333,68.2,78,"5",13.536
"1563",17.8,30.89293103,67.86206897,78.51724138,"6",19.007
"1564",30.5,47.30266667,64,79.8,"7",29.846
"1565",25.4,38.7305,59.13333333,82.4,"8",23.492
"1566",26.5,40.04583334,55.8,84.03333333,"9",26.987
"1567",15.3,37.18633334,50.2,87.8,"10",18.973
"1568",26.1,44.384,42.83333333,92,"11",29.219
"1569",20.6,33.37266667,39.33333333,93.16666667,"12",21.157
"1570",18.9,26.96516667,36.4,95.43333333,"13",18.8615
"1571",22,26.4535,37.23333333,94.26666667,"14",19.347
"1572",24.3,29.312,39.83333333,92.36666667,"15",24.344
"1573",19.4,28.26833333,43.16666667,90,"16",21.6935
"1574",23.1,28.2545,45.56666667,87.8,"17",22.756
"1575",28.5,28.04066667,53.36666667,83.43333333,"18",26.7545
"1576",14.2,12.7475,67.73333333,77.06666667,"19",11.132
"1577",10.7,14.8385,71.33333333,75.93333333,"20",10.417
"1578",11.8,11.2955,69.66666667,75.56666667,"21",10.078
"1579",22,24.2755,69.03333333,76.43333333,"22",20.307
"1580",10.3,9.710833334,68.63333333,75.8,"23",9.0865
"1581",8.8,7.807666667,68.8,75.4,"0",6.684
"1582",14.9,13.15,68.03333333,75.93333333,"1",12.87
"1583",12.5,10.125,68.3,75.53333333,"2",9.1555
"1584",7.1,7.7265,69.26666667,74.56666667,"3",6.2315
"1585",15.1,12.99816667,68.03333333,75.1,"4",13.0885
"1586",13.3,16.017,68.6,75,"5",12.6355
"1587",22.8,29.39183333,67.9,75.23333333,"6",21.773
"1588",23.7,35.44233333,63.7,77.2,"7",21.8085
"1589",14.4,27.508,57.96666667,79.43333333,"8",15.5555
"1590",16,18.32516667,52.23333333,82.36666667,"9",13.4315
"1591",14.2,18.3125,45.93333333,86.96666667,"10",14.374
"1592",11.8,13.88433333,43.06666667,88.7,"11",13.4005
"1593",12.6,13.43666667,40.06666667,91.36666667,"12",13.4865
"1594",12.5,14.95133334,37.96666667,93.1,"13",13.829
"1595",9,13.49686782,37.06896552,93.55172414,"14",10.966
"1596",17.8,15.47566667,38.4,92.8,"15",16.184
"1597",10.5,13.78616667,43.53333333,89.06666667,"16",15.3775
"1598",25.9,29.83616667,47.06666667,86.73333333,"17",25.3045
"1599",35.8,42.21083334,50.23333333,84.53333333,"18",34.1145
"1600",26.7,24.20066667,51.96666667,83.43333333,"19",24.306
"1601",32.5,32.0745,56.13333333,82.7,"20",22.4235
"1602",28.6,35.45316667,58.03333333,82.1,"21",26.3125
"1603",25.9,33.1565,60.6,81.1,"22",24.421
"1604",25.1,34.21483334,62.06666667,80.5,"23",23.993
"1605",23,33.4255,63,80,"0",20.209
"1606",30.1,38.10033333,62.96666667,79.96666667,"1",27.3695
"1607",32.1,46.26766667,64.46666667,79.86666667,"2",32.825
"1608",28.6,44.18016667,63.8,79.96666667,"3",31.329
"1609",30.5,38.89433334,62.9,79.23333333,"4",28.136
"1610",36.5,41.563,63.4,79,"5",29.1435
"1611",32.6,45.01233334,63.6,79.06666667,"6",29.2335
"1612",43.2,57.33733334,61.16666667,80.93333333,"7",45.0975
"1613",56.3,71.3395,55.7,83.4,"8",56.705
"1614",54.2,80.6735,52.5,85.03333333,"9",65.1045
"1615",37.8,50.3565,41.3,91.4,"10",39.7195
"1616",34.8,44.24483333,37.03333333,93.36666667,"11",34.855
"1617",24.2,36.2415,32.23333333,97.3,"12",26.7665
"1618",30,37.79616667,34.06666667,95.23333333,"13",30.0685
"1619",25.3,41.674,37.83333333,93.4,"14",26.3025
"1620",29.8,33.14733334,52.06666667,84.26666667,"15",21.2035
"1621",21.9,31.86133334,60.16666667,81.53333333,"16",22.208
"1622",20.2,36.135,62.83333333,80.9,"17",22.89
"1623",52.5,49.55733334,64.13333333,81.6,"18",48.5315
"1624",56.1,58.23566667,65.33333333,81.7,"19",52.512
"1625",48.6,52.48616667,63.1,81,"20",47.871
"1626",45.4,45.76516667,62.76666667,80,"21",40.869
"1627",38.6,41.62216667,62.96666667,79.83333333,"22",32.7155
"1628",25.2,31.20783334,64.16666667,79,"23",23.078
"1629",31.8,37.54433334,65.3,79,"0",27.7365
"1630",26.8,41.10816667,67.56666667,78.03333333,"1",27.742
"1631",25.9,39.78716667,67.1,78.23333333,"2",27.2185
"1632",17,30.58116667,66.86666667,77.96666667,"3",17.018
"1633",22.5,35.78466667,67.13333333,77.93333333,"4",22.061
"1634",24.5,39.24033334,67,78,"5",25.9335
"1635",30.5,47.32883334,66.7,78.43333333,"6",33.9945
"1636",35.9,61.236,63.63333333,80.36666667,"7",43.2915
"1637",28.5,43.44183333,54.1,84.13333333,"8",27.1985
"1638",32.3,48.38016667,48.06666667,87.23333333,"9",35.0435
"1639",26.8,44.437,40.83333333,91.16666667,"10",31.425
"1640",28.5,43.38283333,34.06666667,96.7,"11",30.688
"1641",26.7,39.716,30.46666667,98.83333333,"12",28.448
"1642",22.4,32.21016667,28.4,99.53333333,"13",22.287
"1643",16.2,29.333,26.3,99.9,"14",19.7115
"1644",18.7,26.137,23.6,103.1666667,"15",19.833
"1645",22.1,26.3155,26.8,99.5,"16",20.002
"1646",29,31.03433334,32.93333333,93.43333333,"17",21.458
"1647",30.1,34.82583334,38.93333333,88.36666667,"18",27.7355
"1648",35.8,41.04316667,42.66666667,86.1,"19",33.7335
"1649",29.8,40.00166667,47.5,84.6,"20",30.8615
"1650",31.8,39.85883334,53.4,82.9,"21",28.594
"1651",34.9,43.68566667,57.63333333,81.1,"22",34.1865
"1652",45.5,54.2065,58.43333333,80.7,"23",45.2255
"1653",56.9,68.648,60,79.96666667,"0",55.082
"1654",54.6,71.62859196,60.96551724,79.62068966,"1",54.9735
"1655",53.3,73.543,62.43333333,79,"2",54.564
"1656",52.7,78.732,63.4,78.93333333,"3",58.1984999999999
"1657",61,82.38566667,64.5,78.4,"4",63.23
"1658",61.5,83.13883333,63.33333333,78.96666667,"5",63.6175
"1659",66.4,90.0345,62.93333333,79,"6",67.856
"1660",71.9,97.26833333,62.26666667,79.4,"7",71.863
"1661",51.3,66.63683334,52.8,84.4,"8",53.912
"1662",36.5,50.14116667,40.53333333,90.16666667,"9",39.4635
"1663",31.3,40.09933334,33.46666667,94.53333333,"10",30.4655
"1664",23,32.37283334,28.9,98.4,"11",22.86
"1665",24.6,24.6845,26.7,100.1333333,"12",18.1735
"1666",22.4,22.33233334,26.13333333,100.3333333,"13",19.8525
"1667",11.5,19.14233334,28.63333333,97.23333333,"14",12.9185
"1668",22.3,21.31216667,26.76666667,100.1666667,"15",20.206
"1669",22.6,23.5455,30.43333333,96.1,"16",20.3435
"1670",27.1,27.60316667,34.23333333,91.66666667,"17",24.192
"1671",28.4,31.18333334,38.86666667,88.13333333,"18",26.284
"1672",31.1,35.5875,42,86.33333333,"19",25.1175
"1673",32,36.48466667,45.5,84.93333333,"20",28.1645
"1674",23.2,32.36983334,51.36666667,83.4,"21",26.849
"1675",17.9,28.39583334,54.56666667,82.6,"22",21.3175
"1676",15.8,29.62866667,57.93333333,81.06666667,"23",23.8385
"1677",21.1,30.482,61.13333333,80,"0",16.8515
"1678",22.3,31.49666667,62.86666667,79.86666667,"1",16.3985
"1679",18.8,31.93,64.23333333,79.06666667,"2",17.528
"1680",19.8,32.75466667,64.13333333,79.23333333,"3",15.769
"1681",15.6,32.9385,63.63333333,79.03333333,"4",15.866
"1682",15.8,32.49916667,63.83333333,78.33333333,"5",16.014
"1683",17.2,34.89383334,63.3,78,"6",19.033
"1684",16.8,35.16016667,59.6,79.93333333,"7",18.656
"1685",18,35.41366667,52.03333333,83.76666667,"8",21.167
"1686",17,30.0265,46.86666667,85.46666667,"9",16.236
"1687",16.6,27.7185,37.7,91.36666667,"10",15.6465
"1688",17.1,26.14583334,31.66666667,95.96666667,"11",17.7155
"1689",14.8,23.232,27.1,99.8,"12",17.276
"1690",19.3,21.85979885,26.48275862,101.0344828,"13",18.475
"1691",9.6,16.14733334,22.63333333,105.3666667,"14",12.098
"1692",9.2,16.13616667,22.23333333,103.8666667,"15",14.2265
"1693",18.5,17.56516667,23.5,103.2333333,"16",17.797
"1694",22.3,21.77033334,32.53333333,92.5,"17",21.5555
"1695",24,24.352,39.6,87.13333333,"18",22.6945
"1696",30,31.3655,42.8,86,"19",25.6405
"1697",36.5,35.88033334,46.13333333,85.6,"20",24.958
"1698",52.5,54.73366667,53.2,83.46666667,"21",49.966
"1699",37,46.32866667,56.93333333,82.63333333,"22",35.9145
"1700",34,42.81966667,56.36666667,82.33333333,"23",33.06
"1701",33.1,42.16033334,57.33333333,81.16666667,"0",31.1245
"1702",30.9,39.43666667,58.83333333,80.03333333,"1",28.019
"1703",33.9,43.31983333,58.5,79.96666667,"2",27.999
"1704",26.7,40.66533333,59.36666667,79.5,"3",26.5365
"1705",31.3,40.82883334,60.56666667,79.1,"4",29.487
"1706",28.5,40.48733333,61.96666667,78.7,"5",27.5305
"1707",29.9,43.491,63.5,78.33333333,"6",29.4
"1708",32.1,46.97216667,62.03333333,79.53333333,"7",31.1085
"1709",34.5,46.1525,55.33333333,82.76666667,"8",32.7665
"1710",42.1,49.66,49.93333333,85.4,"9",38.38
"1711",27.2,37.02083334,41.46666667,90.36666667,"10",25.133
"1712",22.8,32.73033333,35.7,94.2,"11",22.001
"1713",35.8,37.94666667,34.7,95.1,"12",31.923
"1714",22.5,35.7775,37.2,92.66666667,"13",24.7945
"1715",20.2,30.90133334,29.96666667,99.9,"14",20.703
"1716",22.3,25.80366667,26.56666667,103.4333333,"15",19.4185
"1717",21.5,33.17183333,52.56666667,87.26666667,"16",23.7135
"1718",35.8,38.608,56.03333333,84.6,"17",27.7585
"1719",39.8,41.47666667,54.03333333,82.3,"18",28.9555
"1720",45.3,43.69516667,55.66666667,82.5,"19",38.9165
"1721",38.5,44.31166667,59.63333333,82.16666667,"20",34.3005
"1722",20.5,27.44233334,64.8,79.8,"21",21.492
"1723",24.3,31.92916667,67.26666667,78.53333333,"22",21.8605
"1724",11.5,26.69633334,69.66666667,76.56666667,"23",16.408
"1725",12.2,19.39633334,69.46666667,76.46666667,"0",13.639
"1726",7.9,12.67916667,69.6,75.66666667,"1",8.192
"1727",7.3,6.312833334,67.2,75.2,"2",6.7345
"1728",4.2,5.031166667,67.96666667,74.8,"3",4.093
"1729",7.8,5.985166667,67.4,74.43333333,"4",7.18999999999999
"1730",13.2,13.1925,67.13333333,74.33333333,"5",10.8875
"1731",5.5,16.169,64.9,74.53333333,"6",8.633
"1732",16.1,25.53083333,57.73333333,78.8,"7",15.712
"1733",6.7,17.69483334,48.4,83.96666667,"8",10.1955
"1734",4.1,9.250166667,39.6,89.73333333,"9",6.4005
"1735",7.7,8.525666667,30.8,97.26666667,"10",6.8565
"1736",12.1,10.80183334,27.13333333,101.5,"11",9.45050000000001
"1737",6.8,11.1215,26.66666667,103.1333333,"12",8.1375
"1738",5.3,10.82333334,25.56666667,104,"13",8.48199999999999
"1739",8.5,10.34816667,25.53333333,103.7333333,"14",9.01
"1740",10.1,10.782,25.86666667,103.2333333,"15",10.568
"1741",10.9,14.2155,31.83333333,98.2,"16",15.187
"1742",13.3,17.59333334,39.36666667,92.53333333,"17",16.8485
"1743",15.8,22.1865,46.56666667,88.23333333,"18",19.0085
"1744",21.5,31.75633334,49.9,86.5,"19",21.3895
"1745",18.6,16.3735,52.56666667,82.66666667,"20",17.597
"1746",3.2,11.241,62.66666667,78.06666667,"21",6.7745
"1747",9.5,13.15683334,62.46666667,79.86666667,"22",10.1635
"1748",16.6,17.76283334,61.56666667,80.43333333,"23",15.929
"1749",17.2,27.82033333,67.46666667,78.96666667,"0",18.349
"1750",7.1,21.80183334,68.86666667,77.66666667,"1",15.3595
"1751",9.4,15.40666667,68.5,76.66666667,"2",11.386
"1752",9.5,5.697,63.46666667,75.93333333,"3",7.315
"1753",13.7,10.797,62.3,75.86666667,"4",11.2915
"1754",13.1,14.08883334,64.3,75.93333333,"5",12.506
"1755",19.5,31.65533333,64.8,76.33333333,"6",18.819
"1756",25.8,43.848,58.7,80,"7",26.7035
"1757",19.5,37.38783334,47.06666667,86.5,"8",21.678
"1758",29.5,42.2425,41.06666667,91.3,"9",29.171
"1759",38.5,48.10266667,36.23333333,95.3,"10",39.6445
"1760",42.9,49.06383333,34.83333333,96.06666667,"11",41.068
"1761",45.2,50.05033334,34.03333333,97.03333333,"12",45.356
"1762",41.9,48.43983333,32.43333333,98.5,"13",42.167
"1763",42.7,45.19266667,37.46666667,93.86666667,"14",39.9875
"1764",31.9,40.4115,38.56666667,91.5,"15",31.175
"1765",27.8,33.43683334,34.5,94.16666667,"16",26.457
"1766",23.6,28.19883334,38.93333333,90.3,"17",23.559
"1767",26.4,37.8405,51,84.2,"18",26.917
"1768",20.5,37.46733334,64.56666667,79.9,"19",23.2115
"1769",27.2,42.39,65.2,80.76666667,"20",29.593
"1770",33.9,45.9755,63.2,81.9,"21",36.3055
"1771",25.4,38.05716667,62.03333333,81.2,"22",26.6185
"1772",9.8,17.58766667,61.83333333,77.83333333,"23",14.6865
"1773",9.5,14.15866667,63.5,75.96666667,"0",10.415
"1774",16.6,27.6215,67.7,75.6,"1",17.0875
"1775",8.7,22.43683334,68.73333333,74.73333333,"2",11.7385
"1776",12.9,23.13266667,67.46666667,75,"3",14.2575
"1777",24.7,34.77966667,67.06666667,75.2,"4",22.271
"1778",21.4,34.739,66.3,76.03333333,"5",20.9955
"1779",19.7,40.18566667,66.16666667,76,"6",21.393
"1780",25.1,44.322,63.33333333,78.06666667,"7",27.22
"1781",30.8,46.53,52.5,84.56666667,"8",31.625
"1782",34.9,46.29,43.4,90.53333333,"9",34.25
"1783",49.2,61.2275,38.73333333,93.2,"10",50.768
"1784",53.3,55.34483334,34.9,96,"11",51.6075
"1785",38.9,47.125,31.23333333,97.86666667,"12",38.5665
"1786",36,46.15683334,29.7,99.63333333,"13",37.305
"1787",30.6,42.84166667,30.33333333,99.3,"14",32.9495
"1788",35.9,41.0015,30.2,98.9,"15",32.7595
"1789",35.5,37.3515,50.96666667,87.23333333,"16",28.286
"1790",30.5,40.63183334,66.5,80.7,"17",29.136
"1791",26.1,36.21633333,64.3,79.26666667,"18",25.01
"1792",18.9,31.54283334,68.63333333,74.16666667,"19",17.9875
"1793",17.4,25.63066667,67.96666667,75.5,"20",17.6805
"1794",14.9,26.88483334,66.2,76.4,"21",17.7445
"1795",25.6,38.84633334,66.5,77.2,"22",25.3495
"1796",21,29.8885,65.96666667,77,"23",19.986
"1797",7.9,14.75633333,64.86666667,76.26666667,"0",9.99399999999999
"1798",9.7,13.98883334,65.36666667,76.13333333,"1",12.748
"1799",15.4,20.98166667,64.6,76.5,"2",14.968
"1800",16.9,21.945,65.23333333,76.13333333,"3",15.097
"1801",10.9,20.6685,66.83333333,76,"4",14.3735
"1802",13.8,28.7785,66.9,76,"5",16.956
"1803",23,37.54083334,65.33333333,76.63333333,"6",22.081
"1804",25.8,42.74466667,63,78.36666667,"7",27.438
"1805",22.1,45.5145,55.36666667,83.8,"8",26.528
"1806",23.9,43.7425,44.7,90.93333333,"9",29.983
"1807",24.7,40.84766667,37.2,95.7,"10",26.3555
"1808",21.7,33.24316667,30.4,99.63333333,"11",21.9415
"1809",19.6,27.05516667,25.6,104.0333333,"12",19.6235
"1810",28.1,29.48366667,30.56666667,100.9,"13",24.341
"1811",16.5,35.6835,51.96666667,86.5,"14",18.0145
"1812",44.3,47.77733333,54.9,84.63333333,"15",40.5545
"1813",45.6,51.72083333,54.26666667,85.66666667,"16",44.2435
"1814",27,42.83666667,55.9,83,"17",28.877
"1815",25,41.58933334,57.5,82.73333333,"18",28.0525
"1816",28.7,43.40916667,59.1,81.96666667,"19",32.01
"1817",27.8,40.54333334,60.26666667,81.46666667,"20",28.4615
"1818",16.2,24.27783334,56.93333333,79.8,"21",18.7385
"1819",26.1,33.96,58.23333333,79.06666667,"22",21.786
"1820",27.8,36.676,61.2,78.46666667,"23",23.285
"1821",40.6,39.466,62.33333333,78.86666667,"0",33.401
"1822",33.4,40.24116667,62.96666667,79,"1",30.9305
"1823",36.8,43.53316667,63.7,79,"2",32.582
"1824",34,43.82168966,64,78.44827586,"3",32.5185
"1825",40.2,48.06133333,65.4,78,"4",36.9505
