"","BAM","PA_CF_ATM","PA_RH","PA_Temp","hour","h2o_nn"
"1395",6.1,8.086666667,44.3,89.5,"15",13.7702652572073
"1396",6.3,8.880333334,44.03333333,89.36666667,"16",14.1082724237415
"1397",11.3,11.433,46.46666667,87.4,"17",16.2527090106604
"1398",20.5,23.1745,52.06666667,84.26666667,"18",22.1434480626735
"1399",26.4,33.36566667,54.43333333,83.43333333,"19",30.3095145096872
"1400",21.9,30.55816667,55.16666667,82.9,"20",25.0585500605163
"1401",39.6,38.2205,59.83333333,81.63333333,"21",27.0628556916274
"1402",19.6,22.97333334,62.36666667,80.3,"22",19.9240324646648
"1403",25.7,27.98783334,65.4,79.43333333,"23",20.1591618014609
"1404",16,21.50216667,67.03333333,78.3,"0",16.8464712822339
"1405",13.3,18.57883333,67.63333333,77.96666667,"1",13.8281333201215
"1406",12,19.33616667,68.13333333,77.2,"2",13.9586191950216
"1407",14.2,22.62116667,68.86666667,77.06666667,"3",15.4916671575503
"1408",13,18.32516667,67.6,77.16666667,"4",13.904748155377
"1409",9.2,16.71483334,66.06666667,77.16666667,"5",13.7758170552072
"1410",13.2,22.83216667,65.4,76.96666667,"6",16.6625511678081
"1411",16.6,28.54533334,63.33333333,77.83333333,"7",19.0285225803336
"1412",21.5,28.5365,59.86666667,79.5,"8",16.368103646128
"1413",15.2,26.18633334,58.03333333,81.53333333,"9",17.0522472892707
"1414",17,18.93516667,52.3,84.8,"10",14.7091233633365
"1415",11.4,17.64733333,51.53333333,85.06666667,"11",15.6403807830425
"1416",13,20.40333334,51.76666667,85.63333333,"12",17.2983202319906
"1417",16.5,29.14366667,50.33333333,86.1,"13",20.3187718311531
"1418",14.8,23.0185,41.96666667,91.46666667,"14",19.540348149144
"1419",15.9,19.17966667,36.1,95.03333333,"15",20.1132780075914
"1420",21.7,18.90816667,36.76666667,93.66666667,"16",20.4255364582973
"1421",24.4,21.45316667,42.03333333,89.63333333,"17",22.3041524792814
"1422",34.2,38.77733334,46.66666667,86.8,"18",31.6907699796232
"1423",40.4,44.26916667,51.63333333,85.26666667,"19",35.9850312620011
"1424",34,40.082,56.06666667,84,"20",29.9227120356105
"1425",27,36.66166667,56.63333333,84,"21",28.6696581004561
"1426",33.8,39.49866667,61.1,82.4,"22",25.742305119695
"1427",11.5,24.88316667,71.13333333,78.26666667,"23",17.9402126751665
"1428",6.8,14.17933334,72.4,77.83333333,"0",12.3265825648459
"1429",14.1,20.86916667,73.33333333,77.06666667,"1",14.513815917105
"1430",15.8,21.86066667,71.93333333,77,"2",14.607605628808
"1431",19.2,25.44433334,71.9,76.46666667,"3",16.0469786755718
"1432",16.9,26.3055,72.1,76,"4",16.3100088985205
"1433",21.1,28.949,71.03333333,76.1,"5",18.4295059056912
"1434",29.1,34.32633333,70.43333333,76.13333333,"6",20.5512879392732
"1435",18.6,35.10066667,70,76.03333333,"7",22.3891293851584
"1436",26.9,37.40866667,67.83333333,77.4,"8",17.1479746517178
"1437",22.2,33.7695,60.76666667,81.2,"9",18.2593862558181
"1438",16.4,29.36583333,52.96666667,85.16666667,"10",17.5589098862943
"1439",18.4,23.2865,43.4,90.33333333,"11",19.266701315699
"1440",16.9,22.785,39.6,92.33333333,"12",19.3781513962699
"1441",18.2,17.92166667,36,94.6,"13",17.866157433529
"1442",10.9,16.87316667,35.33333333,95.13333333,"14",17.0939247928674
"1443",19.1,16.08916667,31.7,97.53333333,"15",18.4460142114505
"1444",19.6,20.041,34.96666667,94.13333333,"16",21.0667836251924
"1445",31.3,30.318,39.8,91.4,"17",26.1324010928931
"1446",38.2,44.75816667,45.2,87.53333333,"18",39.5342350058903
"1447",26.4,33.09633334,51.66666667,84.56666667,"19",30.5621893449184
"1448",23.6,28.81533334,55.96666667,82.5,"20",24.0559757905701
"1449",19.8,27.59533334,58.4,81.03333333,"21",21.5260364921889
"1450",21.6,26.76133334,61.7,79.8,"22",21.6667464340448
"1451",15.1,21.58933334,61.36666667,79.63333333,"23",17.5452868135936
"1452",10.7,15.0195,61.7,78.5,"0",13.7815957910691
"1453",20.1,17.17483333,63.1,77.73333333,"1",13.4183593348833
"1454",16.8,15.15783334,65.36666667,76.5,"2",12.0049773665022
"1455",16.4,17.55483334,67.1,75.93333333,"3",13.0146778239525
"1456",19,22.3035,70.3,75,"4",15.2268326814435
"1457",21,25.1725,70.76666667,74.96666667,"5",17.342489457416
"1458",28.8,33.52866667,69.73333333,75.06666667,"6",20.4200490827028
"1459",25,36.28433334,66.66666667,76.46666667,"7",25.0792781309142
"1460",20.1,28.69933334,60.56666667,78.96666667,"8",16.2852464561856
"1461",14.7,21.2175,52.33333333,83.23333333,"9",15.1933795799162
"1462",14.4,16.387,46.1,86.86666667,"10",13.76939933051
"1463",19.6,17.05283334,41.13333333,89.36666667,"11",15.8757317180834
"1464",12.9,16.44733334,35.43333333,93.2,"12",16.5965149404584
"1465",16.4,14.37316667,33.36666667,95.13333333,"13",16.600536293743
"1466",16.2,14.3735,32.96666667,94.96666667,"14",15.9958978002544
"1467",21.1,21.88483334,34.1,93,"15",21.5880255458388
"1468",21.6,21.02733334,37.33333333,90.53333333,"16",21.2560474767986
"1469",23.3,22.86816667,38.7,89.76666667,"17",23.347689176359
"1470",31.8,32.98583334,43.36666667,87.36666667,"18",28.0610422453963
"1471",31.2,36.7295,50.26666667,84.53333333,"19",35.5932073015473
"1472",27.8,33.357,54.2,83.1,"20",28.2067252915933
"1473",24.8,30.21533334,57.83333333,81.3,"21",22.2003945200049
"1474",22.6,29.7145,58.76666667,81,"22",22.8403050838531
"1475",23,27.908,58.5,80.03333333,"23",20.9523928790986
"1476",21.7,26.80016667,59.86666667,79.4,"0",20.1030115549456
"1477",22.3,29.07333334,61.9,79,"1",18.9202067260417
"1478",19.1,27.09733333,63.26666667,78.3,"2",17.7808422418519
"1479",15.4,20.35483334,64.06666667,78,"3",14.8433553273922
"1480",19.2,25.9085,65.8,77.1,"4",17.3925196796634
"1481",24.3,30.06066667,65.7,76.96666667,"5",19.7713921069005
"1482",32.3,39.382,64.33333333,77.13333333,"6",23.8725119978763
"1483",24,36.95383334,60.76666667,78.8,"7",28.1357491433648
"1484",21.2,31.70033334,53.33333333,82.23333333,"8",18.2772162918616
"1485",12.4,22.94966667,44.6,87.03333333,"9",16.9483564411342
"1486",14.6,19.5565,37.46666667,92.06666667,"10",15.6129414577381
"1487",22.5,26.9155,34.1,94.96666667,"11",20.45339779607
"1488",21.2,32.838,36.03333333,93.2,"12",20.944903759342
"1489",21,22.6375,32.3,96.63333333,"13",19.7734880015882
"1490",23.7,25.356,32.93333333,95.06666667,"14",20.6403765525715
"1491",17.9,18.53319541,30.79310345,97.34482759,"15",19.8737258691556
"1492",18.9,16.70983334,29.8,97.66666667,"16",19.9885771598648
"1493",20,16.43383334,30.76666667,96.4,"17",20.4387177282211
"1494",26.4,24.16833334,36.16666667,92.36666667,"18",23.6109736536098
"1495",15.4,22.65083333,48.46666667,86.8,"19",22.8190186992219
"1496",18.1,31.07,49.4,86.16666667,"20",26.3081106148151
"1497",34.5,41.1465,52.9,84.43333333,"21",30.0370409446856
"1498",8.1,16.7375,55.13333333,85.86666667,"10",13.3260516448906
"1499",2.4,11.96766667,47.5,89.6,"11",12.5462116608338
"1500",11.1,15.89766667,38.13333333,94.03333333,"14",16.4526357952049
"1501",14.7,16.80833333,45.06666667,90.3,"15",18.5104606172656
"1502",8,15.01833334,51.53333333,86.6,"16",16.5871580301186
"1503",14.6,13.54066667,50.06666667,86.06666667,"17",17.1024692100743
"1504",10.8,15.79916667,56.6,83.66666667,"18",17.4293618751759
"1505",12,20.26616667,59.53333333,82.93333333,"19",20.1234823358178
"1506",16.2,24.9835,59.86666667,82.93333333,"20",22.127713995783
"1507",18,27.5435,57.7,83.06666667,"21",21.8363912622862
"1508",22,29.88783333,58.9,83,"22",23.017012845918
"1509",20.7,30.68966667,60.66666667,83,"23",22.2358238598281
"1510",17.5,29.57116667,61.83333333,82.13333333,"0",20.9519941224883
"1511",18.6,29.197,61.86666667,82,"1",18.8566428154995
"1512",21.6,38.60816667,62.2,82,"2",20.8034000461939
"1513",24,35.90983333,62.36666667,80.43333333,"3",21.4418458067903
"1514",7.5,6.023,70.3,76.33333333,"4",8.78706001256868
"1515",8.8,7.813666667,72.2,75.6,"5",8.95047438997159
"1516",11.8,22.40766667,73.23333333,75.93333333,"6",15.4973995304044
"1517",6.5,23.291,70.46666667,78.06666667,"7",16.4235284931718
"1518",1.8,15.80216667,60.16666667,83.1,"8",10.971595883316
"1519",11.9,20.45966667,50.1,88.26666667,"9",15.7462742211994
"1520",11.7,21.669,43.66666667,92.3,"10",16.4641383216956
"1521",13,18.86583334,40.96666667,93.9,"11",16.9145255197266
"1522",8.1,13.8165,43.43333333,91.46666667,"13",15.0921806215739
"1523",14.1,16.98633334,41.7,92.66666667,"14",16.7928061470256
"1524",30.8,28.702,45,89.6,"15",23.8864424842922
"1525",15.8,21.25883333,52.26666667,85.03333333,"16",19.7304529370331
"1526",16.5,18.08466667,63.2,81.13333333,"17",18.7846593151545
"1527",19,30.178,67.6,80,"18",21.5360720226992
"1528",11.8,24.615,68.83333333,79,"19",19.7938495373903
"1529",17.2,25.211,70.46666667,78.06666667,"20",19.3501280656014
"1530",8.5,16.48666667,69.33333333,78.36666667,"21",15.225760846026
"1531",12.4,14.12583334,70.6,77.73333333,"22",14.6919112660855
"1532",9.5,14.96516667,71.16666667,77.66666667,"23",13.1631876570989
"1533",19.6,18.81783334,70.96666667,77.56666667,"0",14.9667540040845
"1534",4.3,7.703666667,74.1,74.6,"1",8.02360563559226
"1535",2.8,2.0765,74.83333333,73.53333333,"2",6.48510690348841
"1536",4.6,2.6475,73.76666667,73.23333333,"3",6.35949954547001
"1537",12,10.6505,73.4,74,"4",10.1652863009097
"1538",8.3,16.53033333,73.13333333,74.5,"5",12.9199897623399
"1539",7,17.4345,72.7,75,"6",13.2345666359424
"1540",9.3,19.76566667,69.3,76.63333333,"7",14.6629590571998
"1541",1.5,8.544,60.56666667,81.1,"8",8.06374872438722
"1542",7.7,5.603833334,53.93333333,84.63333333,"9",7.41823186806626
"1543",-0.7,5.5275,47.93333333,88.1,"10",7.8498896431331
"1544",3.2,6.512833334,40.8,92.1,"11",10.3853196361341
"1545",3.1,10.00033333,36.8,95.03333333,"12",13.1718365094987
"1546",18.1,17.457,33.06666667,97.86666667,"13",17.924795499637
"1547",21,33.56716667,33.36666667,97.83333333,"14",21.1027957673376
"1548",29.3,38.71716667,29.86666667,100.2333333,"15",29.5815828136998
"1549",21.1,26.92783334,37.76666667,94,"16",23.6927294118767
"1550",27.9,29.29633334,53.13333333,84.63333333,"17",24.6447985017967
"1551",24,35.4695,68.23333333,79.73333333,"18",19.3438927649084
"1552",29.1,40.80616667,68.06666667,80.1,"19",28.4223249695289
"1553",19,25.84083333,69.2,78.66666667,"20",19.935115130831
"1554",21.5,30.10316667,69.7,79.43333333,"21",19.7845386313476
"1555",15.7,23.2695,69.63333333,78.2,"22",19.2662025813396
"1556",11.3,17.645,69.3,79,"23",14.7280602914256
"1557",27.3,28.929,68.9,79,"0",19.3107645080988
"1558",19.3,30.444,71.13333333,78.06666667,"1",16.1493939373109
"1559",20.1,27.2815,70.13333333,77.9,"2",16.4316837650316
"1560",19.8,25.189,69.93333333,77.16666667,"3",16.336288465688
"1561",11.5,22.75316667,69.56666667,77.73333333,"4",15.7275001591333
"1562",11.6,19.14283333,68.2,78,"5",15.0267373533182
"1563",17.8,30.89293103,67.86206897,78.51724138,"6",19.3196513627961
"1564",30.5,47.30266667,64,79.8,"7",28.4323676443427
"1565",25.4,38.7305,59.13333333,82.4,"8",21.6055750111148
"1566",26.5,40.04583334,55.8,84.03333333,"9",23.9884611137375
"1567",15.3,37.18633334,50.2,87.8,"10",19.9103708402829
"1568",26.1,44.384,42.83333333,92,"11",30.3882941649551
"1569",20.6,33.37266667,39.33333333,93.16666667,"12",20.1521764402803
"1570",18.9,26.96516667,36.4,95.43333333,"13",21.0708375060013
"1571",22,26.4535,37.23333333,94.26666667,"14",20.9560363619965
"1572",24.3,29.312,39.83333333,92.36666667,"15",24.5706645601022
"1573",19.4,28.26833333,43.16666667,90,"16",23.7454794138522
"1574",23.1,28.2545,45.56666667,87.8,"17",25.3097085022571
"1575",28.5,28.04066667,53.36666667,83.43333333,"18",24.8544038558208
"1576",14.2,12.7475,67.73333333,77.06666667,"19",14.909926091151
"1577",10.7,14.8385,71.33333333,75.93333333,"20",14.3131418931175
"1578",11.8,11.2955,69.66666667,75.56666667,"21",12.2393582982067
"1579",22,24.2755,69.03333333,76.43333333,"22",19.4875612549188
"1580",10.3,9.710833334,68.63333333,75.8,"23",10.5769993930836
"1581",8.8,7.807666667,68.8,75.4,"0",9.60680278452886
"1582",14.9,13.15,68.03333333,75.93333333,"1",10.6341043596098
"1583",12.5,10.125,68.3,75.53333333,"2",9.2831944441274
"1584",7.1,7.7265,69.26666667,74.56666667,"3",8.41595220205061
"1585",15.1,12.99816667,68.03333333,75.1,"4",11.2190740794517
"1586",13.3,16.017,68.6,75,"5",12.9699539550325
"1587",22.8,29.39183333,67.9,75.23333333,"6",18.4785705205682
"1588",23.7,35.44233333,63.7,77.2,"7",26.2932437612576
"1589",14.4,27.508,57.96666667,79.43333333,"8",16.2166331649248
"1590",16,18.32516667,52.23333333,82.36666667,"9",13.5471949312639
"1591",14.2,18.3125,45.93333333,86.96666667,"10",14.9475305718999
"1592",11.8,13.88433333,43.06666667,88.7,"11",13.9995715980111
"1593",12.6,13.43666667,40.06666667,91.36666667,"12",14.5978928263884
"1594",12.5,14.95133334,37.96666667,93.1,"13",16.3111575762202
"1595",9,13.49686782,37.06896552,93.55172414,"14",15.14797075836
"1596",17.8,15.47566667,38.4,92.8,"15",18.016218866853
"1597",10.5,13.78616667,43.53333333,89.06666667,"16",16.8407443555341
"1598",25.9,29.83616667,47.06666667,86.73333333,"17",25.6282749447233
"1599",35.8,42.21083334,50.23333333,84.53333333,"18",34.3042921886779
"1600",26.7,24.20066667,51.96666667,83.43333333,"19",22.8520194850823
"1601",32.5,32.0745,56.13333333,82.7,"20",25.7710160248835
"1602",28.6,35.45316667,58.03333333,82.1,"21",27.144556919148
"1603",25.9,33.1565,60.6,81.1,"22",23.0203024858007
"1604",25.1,34.21483334,62.06666667,80.5,"23",23.0685823440746
"1605",23,33.4255,63,80,"0",21.9513193694721
"1606",30.1,38.10033333,62.96666667,79.96666667,"1",22.043757690405
"1607",32.1,46.26766667,64.46666667,79.86666667,"2",29.4047117597191
"1608",28.6,44.18016667,63.8,79.96666667,"3",27.6098147355183
"1609",30.5,38.89433334,62.9,79.23333333,"4",23.1228499964587
"1610",36.5,41.563,63.4,79,"5",24.0311488556535
"1611",32.6,45.01233334,63.6,79.06666667,"6",27.9106971582353
"1612",43.2,57.33733334,61.16666667,80.93333333,"7",39.9406354407793
"1613",56.3,71.3395,55.7,83.4,"8",52.0844423492773
"1614",54.2,80.6735,52.5,85.03333333,"9",65.2197568699541
"1615",37.8,50.3565,41.3,91.4,"10",39.47263885491
"1616",34.8,44.24483333,37.03333333,93.36666667,"11",31.8291058683913
"1617",24.2,36.2415,32.23333333,97.3,"12",23.7736825249914
"1618",30,37.79616667,34.06666667,95.23333333,"13",24.6213388222492
"1619",25.3,41.674,37.83333333,93.4,"14",31.0570330333656
"1620",29.8,33.14733334,52.06666667,84.26666667,"15",20.2589924684645
"1621",21.9,31.86133334,60.16666667,81.53333333,"16",20.7812611261442
"1622",20.2,36.135,62.83333333,80.9,"17",21.5803787528663
"1623",52.5,49.55733334,64.13333333,81.6,"18",41.9714272460491
"1624",56.1,58.23566667,65.33333333,81.7,"19",51.5966434538366
"1625",48.6,52.48616667,63.1,81,"20",42.9500843000312
"1626",45.4,45.76516667,62.76666667,80,"21",33.7583188091294
"1627",38.6,41.62216667,62.96666667,79.83333333,"22",26.6269174524127
"1628",25.2,31.20783334,64.16666667,79,"23",21.3313669727534
"1629",31.8,37.54433334,65.3,79,"0",24.0967748241299
"1630",26.8,41.10816667,67.56666667,78.03333333,"1",21.9626746020809
"1631",25.9,39.78716667,67.1,78.23333333,"2",20.6554071440054
"1632",17,30.58116667,66.86666667,77.96666667,"3",17.9016364621017
"1633",22.5,35.78466667,67.13333333,77.93333333,"4",19.8501847444732
"1634",24.5,39.24033334,67,78,"5",22.0076817762296
"1635",30.5,47.32883334,66.7,78.43333333,"6",30.5694717701423
"1636",35.9,61.236,63.63333333,80.36666667,"7",43.0338939974142
"1637",28.5,43.44183333,54.1,84.13333333,"8",22.7004170578754
"1638",32.3,48.38016667,48.06666667,87.23333333,"9",35.0855621078331
"1639",26.8,44.437,40.83333333,91.16666667,"10",31.0422350447897
"1640",28.5,43.38283333,34.06666667,96.7,"11",31.5984288450013
"1641",26.7,39.716,30.46666667,98.83333333,"12",28.8547735097713
"1642",22.4,32.21016667,28.4,99.53333333,"13",23.1804428891757
"1643",16.2,29.333,26.3,99.9,"14",22.0018860309509
"1644",18.7,26.137,23.6,103.1666667,"15",22.9074861630678
"1645",22.1,26.3155,26.8,99.5,"16",23.655424720418
"1646",29,31.03433334,32.93333333,93.43333333,"17",26.8523975656497
"1647",30.1,34.82583334,38.93333333,88.36666667,"18",29.9959586903812
"1648",35.8,41.04316667,42.66666667,86.1,"19",35.0729971341851
"1649",29.8,40.00166667,47.5,84.6,"20",32.1606660867472
"1650",31.8,39.85883334,53.4,82.9,"21",29.3342881256846
"1651",34.9,43.68566667,57.63333333,81.1,"22",30.2775246888221
"1652",45.5,54.2065,58.43333333,80.7,"23",44.8536261529161
"1653",56.9,68.648,60,79.96666667,"0",56.5746666215958
"1654",54.6,71.62859196,60.96551724,79.62068966,"1",55.8047208051428
"1655",53.3,73.543,62.43333333,79,"2",58.5589616923666
"1656",52.7,78.732,63.4,78.93333333,"3",62.1521925846006
"1657",61,82.38566667,64.5,78.4,"4",64.4960138107344
"1658",61.5,83.13883333,63.33333333,78.96666667,"5",66.5883934514397
"1659",66.4,90.0345,62.93333333,79,"6",70.2221045907803
"1660",71.9,97.26833333,62.26666667,79.4,"7",75.4669282287198
"1661",51.3,66.63683334,52.8,84.4,"8",48.7681792480758
"1662",36.5,50.14116667,40.53333333,90.16666667,"9",39.6521305034307
"1663",31.3,40.09933334,33.46666667,94.53333333,"10",27.9798049121905
"1664",23,32.37283334,28.9,98.4,"11",21.6577408423534
"1665",24.6,24.6845,26.7,100.1333333,"12",20.2359466134816
"1666",22.4,22.33233334,26.13333333,100.3333333,"13",19.9006983373201
"1667",11.5,19.14233334,28.63333333,97.23333333,"14",18.276282846054
"1668",22.3,21.31216667,26.76666667,100.1666667,"15",21.1087004814103
"1669",22.6,23.5455,30.43333333,96.1,"16",22.5395628307857
"1670",27.1,27.60316667,34.23333333,91.66666667,"17",25.5690338172682
"1671",28.4,31.18333334,38.86666667,88.13333333,"18",27.2901238454579
"1672",31.1,35.5875,42,86.33333333,"19",36.654039194053
"1673",32,36.48466667,45.5,84.93333333,"20",33.505633455654
"1674",23.2,32.36983334,51.36666667,83.4,"21",26.6069806040597
"1675",17.9,28.39583334,54.56666667,82.6,"22",23.0211632650725
"1676",15.8,29.62866667,57.93333333,81.06666667,"23",22.1109837110785
"1677",21.1,30.482,61.13333333,80,"0",20.993922964961
"1678",22.3,31.49666667,62.86666667,79.86666667,"1",18.3176132062363
"1679",18.8,31.93,64.23333333,79.06666667,"2",18.3827260178548
"1680",19.8,32.75466667,64.13333333,79.23333333,"3",18.656851964478
"1681",15.6,32.9385,63.63333333,79.03333333,"4",19.9542551226774
"1682",15.8,32.49916667,63.83333333,78.33333333,"5",21.1178168788422
"1683",17.2,34.89383334,63.3,78,"6",24.2564661662378
"1684",16.8,35.16016667,59.6,79.93333333,"7",27.2146349723552
"1685",18,35.41366667,52.03333333,83.76666667,"8",23.1197480641698
"1686",17,30.0265,46.86666667,85.46666667,"9",19.3013917379331
"1687",16.6,27.7185,37.7,91.36666667,"10",18.5139882257889
"1688",17.1,26.14583334,31.66666667,95.96666667,"11",20.4943444188425
"1689",14.8,23.232,27.1,99.8,"12",19.6043757810921
"1690",19.3,21.85979885,26.48275862,101.0344828,"13",19.6737591801993
"1691",9.6,16.14733334,22.63333333,105.3666667,"14",17.0775664537459
"1692",9.2,16.13616667,22.23333333,103.8666667,"15",18.5686082162843
"1693",18.5,17.56516667,23.5,103.2333333,"16",20.1379768861924
"1694",22.3,21.77033334,32.53333333,92.5,"17",23.2472378760366
"1695",24,24.352,39.6,87.13333333,"18",23.4257444790497
"1696",30,31.3655,42.8,86,"19",29.2135677995838
"1697",36.5,35.88033334,46.13333333,85.6,"20",32.8499086730468
"1698",52.5,54.73366667,53.2,83.46666667,"21",48.9197914680307
"1699",37,46.32866667,56.93333333,82.63333333,"22",34.0750446433522
"1700",34,42.81966667,56.36666667,82.33333333,"23",29.7600167363948
"1701",33.1,42.16033334,57.33333333,81.16666667,"0",28.8919949692777
"1702",30.9,39.43666667,58.83333333,80.03333333,"1",23.0841649740266
"1703",33.9,43.31983333,58.5,79.96666667,"2",26.4825384175103
"1704",26.7,40.66533333,59.36666667,79.5,"3",23.7113036707569
"1705",31.3,40.82883334,60.56666667,79.1,"4",23.8256119989918
"1706",28.5,40.48733333,61.96666667,78.7,"5",23.8759480650845
"1707",29.9,43.491,63.5,78.33333333,"6",26.0078793148328
"1708",32.1,46.97216667,62.03333333,79.53333333,"7",28.5568291910893
"1709",34.5,46.1525,55.33333333,82.76666667,"8",25.6825541360425
"1710",42.1,49.66,49.93333333,85.4,"9",36.1426304603386
"1711",27.2,37.02083334,41.46666667,90.36666667,"10",23.4881127520984
"1712",22.8,32.73033333,35.7,94.2,"11",20.784754548036
